step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
1,-19.1,14.2,-0.120,0,0.100,4.540,4.538,0,0.924,327.1,0,0,1
2,-18.8,13.5,-0.195,0,0.200,4.524,4.490,0,0.886,326.9,0,0,1
3,-18.4,12.7,-0.207,0,0.300,4.470,4.421,0,0.900,326.1,0,0,1
4,-18.0,11.9,-0.201,0,0.400,4.403,4.339,0,0.902,325.4,0,0,1
5,-18.1,10.8,-0.139,0,0.500,4.326,4.245,0,0.877,324.6,0,0,1
6,-18.3,9.8,-0.128,0,0.600,4.240,4.141,0,0.873,328.7,0,0,1
7,-18.9,8.7,-0.135,0,0.700,4.145,4.026,0,0.769,331.5,0,0,1
8,-19.9,7.4,-0.140,0,0.501,4.037,3.897,0,0.501,337.4,0,0,0
9,-21.1,6.1,-0.207,0,0.601,3.915,3.752,0,0.900,340.9,0,0,1
10,-21.9,5.5,-0.275,0,0.701,3.797,3.610,0,0.931,348.0,0,0,1
11,-22.7,5.3,-0.223,0,0.801,3.660,3.444,0,0.951,355.1,0,0,1
12,-23.6,5.2,-0.267,0,0.901,3.534,3.292,0,0.903,346.4,0,0,1
13,-24.5,5.2,-0.271,0,0.876,3.423,3.158,0,0.876,351.2,0,0,0
14,-25.5,5.5,-0.336,0,0.809,3.284,2.990,0,0.809,365.3,0,0,0
15,-26.2,6.2,-0.339,0,0.745,3.143,2.820,0,0.745,375.6,0,0,0
16,-26.9,7.0,-0.438,0,0.643,3.006,2.654,0,0.643,395.6,0,0,0
17,-27.2,8.4,-0.343,0,0.448,2.874,2.493,0,0.448,410.3,0,0,0
18,-27.5,10.0,-0.376,0,0.439,2.751,2.344,0,0.439,423.7,0,0,0
19,-27.8,12.3,-0.496,0,0.336,2.621,2.191,0,0.336,435.3,0,0,0
20,-27.9,14.3,-0.385,0,0.260,2.535,2.093,0,0.260,447.9,0,0,0
21,-28.2,17.0,-0.481,0,0.348,2.441,1.989,0,0.348,463.8,0,0,0
22,-28.7,19.9,-0.600,0,0.000,2.359,1.903,0,0.376,475.5,1,0,0
23,-29.3,23.2,-0.600,0,0.000,2.280,1.826,0,0.411,480.0,1,0,1
24,-29.8,27.1,-0.600,0,0.100,2.212,1.769,0,0.382,0.0,0,0,1
25,-30.6,30.7,-0.600,1,0.200,2.161,1.735,0,0.391,0.0,0,0,1
26,-31.5,34.3,-0.480,1,0.300,2.113,1.706,0,0.488,0.0,0,0,1
27,-32.5,38.4,-0.396,1,0.400,2.064,1.677,0,0.438,0.0,0,0,1
28,-33.4,43.0,-0.276,1,0.438,2.012,1.649,0,0.438,0.0,0,0,0
29,-34.4,48.3,-0.396,1,-0.459,1.959,1.622,0,-0.459,0.0,0,0,0
30,-35.6,53.8,-0.516,1,-0.445,1.907,1.600,0,-0.445,0.0,0,0,0
31,-36.8,59.5,-0.600,1,-0.451,1.864,1.589,0,-0.451,0.0,0,0,0
32,-37.9,64.8,-0.554,1,-0.429,1.836,1.591,0,-0.429,0.0,0,0,0
33,-39.2,69.1,-0.502,1,-0.440,1.825,1.604,0,-0.440,0.0,0,0,0
34,-40.8,72.1,-0.461,1,-0.454,1.830,1.624,0,-0.454,0.0,0,0,0
35,-43.2,74.3,-0.341,1,-0.466,1.846,1.650,0,-0.466,0.0,0,0,0
36,-45.3,75.6,-0.394,1,-0.440,1.857,1.668,0,-0.440,0.0,0,0,0
37,-47.6,77.2,-0.384,1,0.100,1.869,1.687,0,0.130,0.0,0,0,1
38,-49.0,79.8,-0.361,1,0.007,1.880,1.705,0,0.007,0.0,0,0,0
39,-49.9,83.5,-0.481,1,0.107,1.886,1.721,0,0.292,0.0,0,0,1
40,-51.2,87.0,-0.600,1,0.207,1.890,1.737,0,0.285,0.0,0,0,1
41,-52.7,90.3,-0.600,1,0.293,1.893,1.753,0,0.293,0.0,0,0,0
42,-54.1,94.0,-0.600,1,0.289,1.896,1.770,0,0.289,0.0,0,0,0
43,-55.1,98.4,-0.600,1,0.290,1.898,1.788,0,0.290,0.0,0,0,0
44,-55.2,103.7,-0.600,1,0.285,1.900,1.809,0,0.285,0.0,0,0,0
45,-54.6,109.9,-0.600,1,0.271,1.903,1.832,0,0.271,0.0,0,0,0
46,-53.5,116.6,-0.600,1,0.266,1.906,1.858,0,0.266,0.0,0,0,0
47,-52.2,123.5,-0.600,1,0.264,1.910,1.887,0,0.264,0.0,0,0,0
48,-51.0,130.2,-0.600,1,-0.213,1.914,1.919,0,-0.213,0.0,0,0,0
49,-49.9,136.8,-0.600,1,0.100,1.920,1.952,0,0.292,0.0,0,0,1
50,-49.1,142.5,-0.600,1,0.200,1.931,1.981,0,0.308,0.0,0,0,1
51,-49.1,147.2,-0.600,1,0.294,1.947,2.006,0,0.294,0.0,0,0,0
52,-49.2,152.0,-0.600,1,0.298,1.956,2.033,0,0.298,0.0,0,0,0
53,-48.7,157.5,-0.600,1,0.280,1.956,2.066,0,0.280,0.0,0,0,0
54,-48.0,163.2,-0.600,1,0.288,1.950,2.102,0,0.288,0.0,0,0,0
55,-47.2,169.0,-0.600,1,0.295,1.939,2.138,0,0.295,0.0,0,0,0
56,-46.6,175.3,-0.600,1,0.292,1.920,2.180,0,0.292,0.0,0,0,0
57,-46.2,179.8,-0.600,1,0.289,1.902,2.208,0,0.289,0.0,0,0,0
58,-45.8,-174.2,-0.600,1,0.293,1.874,2.241,0,0.293,0.0,0,0,0
59,-45.6,-170.1,-0.600,1,0.259,1.856,2.260,0,0.259,0.0,0,0,0
60,-45.6,-165.3,-0.600,1,0.268,1.837,2.277,0,0.268,0.0,0,0,0
61,-45.6,-160.8,-0.600,1,-0.344,1.822,2.287,0,-0.344,0.0,0,0,0
62,-45.8,-156.4,-0.600,1,-0.311,1.811,2.291,0,-0.311,0.0,0,0,0
63,-46.2,-152.3,-0.600,1,-0.326,1.809,2.291,0,-0.326,0.0,0,0,0
64,-47.0,-148.9,-0.600,1,-0.313,1.820,2.280,0,-0.313,0.0,0,0,0
65,-48.3,-145.5,-0.600,1,-0.311,1.847,2.256,0,-0.311,0.0,0,0,0
66,-49.9,-143.0,-0.600,1,0.100,1.874,2.238,0,0.287,0.0,0,0,1
67,-50.7,-140.4,-0.600,1,-0.101,1.897,2.226,0,-0.101,0.0,0,0,0
68,-50.8,-136.4,-0.600,1,-0.203,1.922,2.222,0,-0.203,0.0,0,0,0
69,-50.3,-131.9,-0.600,1,0.100,1.948,2.222,0,0.312,0.0,0,0,1
70,-49.1,-126.7,-0.600,1,-0.185,1.978,2.224,0,-0.185,0.0,0,0,0
71,-47.5,-121.2,-0.600,1,0.100,2.012,2.231,0,0.305,0.0,0,0,1
72,-45.8,-116.0,-0.600,1,-0.013,2.052,2.243,0,-0.013,0.0,0,0,0
73,-44.6,-113.2,-0.600,1,-0.210,2.093,2.241,0,-0.210,0.0,0,0,0
74,-43.7,-110.9,-0.600,1,-0.281,2.136,2.239,0,-0.281,0.0,0,0,0
75,-41.7,-107.2,-0.600,1,-0.288,2.195,2.235,0,-0.288,0.0,0,0,0
76,-39.5,-103.9,-0.600,1,-0.325,2.242,2.232,0,-0.325,0.0,0,0,0
77,-36.5,-99.5,-0.600,1,-0.338,2.303,2.228,0,-0.338,0.0,0,0,0
78,-33.3,-94.9,-0.600,1,-0.360,2.368,2.225,0,-0.360,0.0,0,0,0
79,-30.1,-90.3,-0.600,1,0.100,2.435,2.224,0,0.375,0.0,0,0,1
80,-26.8,-85.3,-0.600,1,0.200,2.504,2.229,0,0.389,0.0,0,0,1
81,-23.9,-79.3,-0.600,1,0.300,2.574,2.253,0,0.466,0.0,0,0,1
82,-22.3,-76.4,-0.553,1,0.400,2.636,2.258,0,0.593,0.0,0,0,1
83,-22.4,-75.7,-0.574,1,0.500,2.688,2.257,0,0.614,0.0,0,0,1
84,-23.2,-75.9,-0.493,1,0.366,2.723,2.253,0,0.366,0.0,0,0,0
85,-23.4,-73.7,-0.404,1,0.413,2.746,2.238,0,0.413,0.0,0,0,0
86,-21.6,-69.1,-0.353,1,0.461,2.769,2.211,0,0.461,0.0,0,0,0
87,-20.0,-65.4,-0.286,1,0.501,2.778,2.184,0,0.501,419.5,0,0,0
88,-17.8,-60.5,-0.256,1,0.511,2.785,2.132,0,0.511,413.8,0,0,0
89,-16.6,-57.4,-0.376,1,0.367,2.795,2.093,0,0.367,404.3,0,0,0
90,-14.6,-53.3,-0.496,1,0.400,2.797,2.031,0,0.400,400.4,0,0,0
91,-13.3,-49.9,-0.583,1,0.458,2.801,1.961,0,0.458,398.8,0,0,0
92,-12.1,-46.8,-0.463,1,0.451,2.808,1.885,0,0.451,396.9,0,0,0
93,-11.0,-43.9,-0.407,1,0.467,2.812,1.801,0,0.467,393.8,0,0,0
94,-9.9,-40.9,-0.398,1,0.448,2.818,1.694,0,0.448,391.2,0,0,0
95,-9.2,-38.9,-0.350,1,0.429,2.821,1.613,0,0.429,389.7,0,0,0
96,-8.5,-38.1,-0.351,1,0.415,2.827,1.579,0,0.415,388.8,0,0,0
97,-7.9,-37.5,-0.383,1,0.406,2.836,1.546,0,0.406,388.5,0,0,0
98,-7.4,-37.0,-0.356,1,0.345,2.846,1.514,0,0.345,388.0,0,0,0
99,-7.1,-36.5,-0.476,1,0.445,2.859,1.482,0,0.510,386.8,0,0,1
100,-6.8,-36.1,-0.466,1,0.545,2.876,1.454,0,0.588,387.6,0,0,1
101,-6.5,-35.9,-0.368,1,0.541,2.891,1.423,0,0.541,389.4,0,0,0
