step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
65,-163.3,-69.7,-0.600,0,0.329,2.579,1.781,0,0.329,0.0,0,0,0
66,-160.2,-70.5,-0.600,0,0.356,2.618,1.784,0,0.356,0.0,0,0,0
67,-157.1,-71.4,-0.600,0,0.339,2.661,1.790,0,0.339,0.0,0,0,0
68,-155.2,-72.2,-0.600,0,0.342,2.692,1.800,0,0.342,0.0,0,0,0
69,-153.2,-72.9,-0.600,0,0.308,2.722,1.814,0,0.308,0.0,0,0,0
70,-151.4,-73.6,-0.600,0,0.300,2.752,1.831,0,0.300,0.0,0,0,0
71,-149.5,-74.2,-0.600,0,0.295,2.779,1.852,0,0.295,0.0,0,0,0
72,-147.3,-74.7,-0.600,0,0.309,2.809,1.881,0,0.309,0.0,0,0,0
73,-145.8,-75.1,-0.600,0,0.294,2.830,1.904,0,0.294,0.0,0,0,0
74,-143.9,-75.4,-0.600,0,0.301,2.854,1.934,0,0.301,0.0,0,0,0
75,-142.0,-75.5,-0.600,0,0.288,2.877,1.966,0,0.288,0.0,0,0,0
76,-139.8,-75.5,-0.600,0,0.283,2.903,2.007,0,0.283,0.0,0,0,0
77,-137.0,-75.4,-0.600,0,0.283,2.920,2.038,0,0.283,0.0,0,0,0
78,-133.0,-75.1,-0.600,0,0.345,2.933,2.084,0,0.345,0.0,0,0,0
79,-130.3,-74.8,-0.600,0,0.335,2.936,2.122,0,0.335,0.0,0,0,0
80,-127.2,-74.3,-0.600,0,0.320,2.934,2.170,0,0.320,0.0,0,0,0
81,-124.1,-73.6,-0.600,0,0.324,2.925,2.222,0,0.324,0.0,0,0,0
82,-121.0,-72.6,-0.600,0,0.330,2.908,2.276,0,0.330,0.0,0,0,0
83,-118.0,-71.4,-0.600,0,0.327,2.885,2.331,0,0.327,0.0,0,0,0
84,-115.1,-70.0,-0.600,0,0.329,2.854,2.386,0,0.329,0.0,0,0,0
85,-112.3,-68.6,-0.600,0,0.332,2.816,2.441,0,0.332,0.0,0,0,0
86,-109.7,-67.0,-0.600,0,0.331,2.772,2.495,0,0.331,0.0,0,0,0
87,-107.1,-65.4,-0.600,0,0.323,2.722,2.548,0,0.323,0.0,0,0,0
88,-104.8,-63.6,-0.600,0,0.311,2.666,2.599,0,0.311,0.0,0,0,0
89,-102.6,-62.0,-0.600,0,0.315,2.606,2.651,0,0.315,0.0,0,0,0
90,-100.6,-60.5,-0.600,0,0.330,2.541,2.702,0,0.330,0.0,0,0,0
91,-98.8,-59.2,-0.600,0,0.373,2.473,2.752,0,0.373,0.0,0,0,0
92,-97.0,-57.7,-0.600,0,0.346,2.391,2.807,0,0.346,0.0,0,0,0
93,-95.8,-56.6,-0.600,0,0.446,2.331,2.844,0,0.827,0.0,0,0,1
94,-94.6,-55.4,-0.600,0,0.546,2.260,2.885,0,0.619,0.0,0,0,1
95,-93.5,-54.1,-0.600,0,0.646,2.177,2.926,0,0.744,0.0,0,0,1
96,-92.8,-53.2,-0.600,0,0.746,2.118,2.948,0,0.767,0.0,0,0,1
97,-91.9,-52.0,-0.600,0,0.750,2.045,2.969,0,0.905,0.0,0,0,1
98,-91.2,-50.7,-0.600,0,0.483,1.972,2.984,0,0.483,0.0,0,0,0
99,-90.3,-49.3,-0.600,0,0.351,1.960,2.998,0,0.351,0.0,0,0,0
100,-89.7,-48.2,-0.600,0,0.356,1.960,3.008,0,0.356,0.0,0,0,0
101,-89.1,-47.3,-0.600,0,0.371,1.959,3.029,0,0.371,0.0,0,0,0
102,-88.1,-46.5,-0.600,0,0.362,1.896,3.060,0,0.362,0.0,0,0,0
103,-87.0,-45.7,-0.600,0,0.444,1.821,3.095,0,0.444,0.0,0,0,0
104,-85.5,-44.8,-0.600,0,0.544,1.735,3.137,0,0.758,0.0,0,0,1
105,-83.9,-43.9,-0.600,0,0.644,1.663,3.168,0,0.892,0.0,0,0,1
106,-82.6,-43.1,-0.600,0,0.744,1.604,3.190,0,1.015,0.0,0,0,1
107,-81.0,-42.1,-0.600,0,0.750,1.534,3.210,0,0.983,0.0,0,0,1
108,-79.5,-41.1,-0.600,0,-0.168,1.465,3.223,0,-0.168,0.0,0,0,0
109,-78.0,-40.2,-0.600,0,0.100,1.398,3.232,0,0.250,0.0,0,0,1
110,-75.8,-38.9,-0.600,0,0.200,1.326,3.245,0,0.296,0.0,0,0,1
111,-73.6,-37.9,-0.600,0,0.292,1.281,3.264,0,0.292,0.0,0,0,0
112,-70.4,-36.8,-0.600,0,0.297,1.237,3.297,0,0.297,0.0,0,0,0
113,-67.0,-36.0,-0.600,0,0.306,1.202,3.336,0,0.306,0.0,0,0,0
114,-63.4,-35.2,-0.600,0,0.308,1.177,3.377,0,0.308,0.0,0,0,0
115,-59.5,-34.4,-0.600,0,0.319,1.161,3.418,0,0.319,0.0,0,0,0
116,-55.6,-33.4,-0.600,0,0.325,1.154,3.458,0,0.325,0.0,0,0,0
117,-51.6,-32.4,-0.600,0,0.346,1.148,3.498,0,0.346,0.0,0,0,0
118,-47.5,-31.4,-0.600,0,0.333,1.139,3.537,0,0.333,0.0,0,0,0
119,-42.8,-29.8,-0.600,0,0.332,1.128,3.578,0,0.332,0.0,0,0,0
120,-38.1,-28.3,-0.600,0,0.350,1.113,3.616,0,0.350,0.0,0,0,0
121,-32.6,-26.7,-0.600,0,0.450,1.091,3.658,0,0.692,0.0,0,0,1
122,-27.6,-25.2,-0.600,0,0.550,1.068,3.692,0,0.822,0.0,0,0,1
123,-23.4,-23.9,-0.545,1,0.650,1.043,3.716,0,0.811,0.0,0,0,1
124,-18.2,-22.4,-0.600,1,0.750,1.003,3.737,0,0.883,0.0,0,0,1
125,-12.7,-20.8,-0.480,1,0.000,0.953,3.748,0,0.832,480.0,1,1,0
126,-6.7,-19.3,-0.360,1,0.000,0.892,3.750,0,0.830,480.0,1,1,1
127,1.3,-17.4,-0.240,1,0.000,0.830,3.759,0,0.817,480.0,1,1,1
128,7.2,-16.3,-0.120,1,-0.431,0.800,3.778,0,-0.431,480.0,0,1,0
129,14.1,-15.5,0.000,1,-0.575,0.785,3.817,0,-0.575,480.0,0,1,0
130,20.0,-15.2,0.120,0,-0.553,0.791,3.875,0,-0.553,480.0,0,1,0
131,24.7,-15.5,0.240,0,-0.565,0.818,3.951,0,-0.565,480.0,0,1,0
132,28.1,-16.4,0.202,0,-0.561,0.856,4.039,0,-0.561,480.0,0,1,0
133,30.8,-17.7,0.088,0,-0.531,0.897,4.130,0,-0.531,480.0,0,1,0
134,33.1,-19.0,-0.032,0,-0.502,0.939,4.222,0,-0.502,327.6,0,1,0
135,35.2,-20.3,-0.103,0,-0.470,0.979,4.312,0,-0.470,324.9,0,1,0
136,37.4,-21.5,-0.223,0,-0.329,1.017,4.402,0,-0.329,324.0,0,0,0
137,40.0,-22.1,-0.343,0,-0.367,1.050,4.487,0,-0.367,323.3,0,0,0
138,43.3,-22.1,-0.284,0,0.100,1.081,4.570,0,0.676,323.2,0,0,1
139,47.4,-21.3,-0.341,0,0.200,1.108,4.652,0,0.954,323.1,0,0,1
140,51.3,-20.7,-0.221,0,0.300,1.131,4.728,0,1.069,322.2,0,0,1
141,55.3,-20.4,-0.272,0,0.400,1.147,4.796,0,0.971,321.6,0,0,1
142,59.1,-20.7,-0.211,0,0.500,1.158,4.857,0,0.956,320.0,0,0,1
143,63.3,-21.1,-0.207,0,0.600,1.165,4.906,0,0.858,317.9,0,0,1
144,69.2,-21.2,-0.193,0,0.700,1.169,4.950,0,0.714,315.5,0,0,1
145,74.6,-20.5,-0.089,0,0.692,1.173,4.973,0,0.692,313.8,0,0,0
146,82.3,-19.2,-0.125,0,0.682,1.183,4.988,0,0.682,311.4,0,0,0
147,90.4,-17.9,-0.126,0,0.647,1.201,4.995,0,0.647,310.1,0,0,0
148,98.2,-16.8,-0.246,0,0.747,1.231,4.999,0,0.868,310.4,0,0,1
149,105.3,-16.0,-0.366,0,0.847,1.269,5.003,0,0.901,310.5,0,0,1
150,113.3,-15.3,-0.486,0,0.926,1.326,5.003,0,1.001,311.0,0,0,1
151,119.0,-14.9,-0.574,0,0.784,1.376,4.994,0,0.966,310.9,0,0,0
152,125.7,-14.3,-0.524,0,0.860,1.447,4.977,0,0.954,312.1,0,0,1
153,132.1,-13.4,-0.525,0,0.857,1.524,4.963,0,0.948,312.0,0,0,0
154,138.1,-12.4,-0.486,0,0.863,1.607,4.881,0,0.863,312.2,0,0,0
155,143.6,-11.5,-0.554,0,0.812,1.694,4.798,0,0.847,313.7,0,0,0
156,149.6,-10.2,-0.472,0,0.731,1.799,4.701,0,0.731,314.9,0,0,0
157,154.5,-9.0,-0.352,0,0.831,1.886,4.622,0,0.850,316.5,0,0,1
158,158.2,-8.0,-0.472,0,0.931,1.955,4.559,0,0.991,317.7,0,0,1
159,162.3,-7.0,-0.592,0,0.760,2.039,4.480,0,1.095,320.2,0,0,0
160,166.2,-5.8,-0.600,0,0.750,2.124,4.396,0,1.031,322.2,0,0,1
161,170.1,-4.4,-0.600,0,0.750,2.204,4.315,0,0.882,323.7,0,0,1
162,174.6,-2.5,-0.600,0,0.724,2.288,4.225,0,0.724,325.4,0,0,0
163,177.7,-1.2,-0.600,0,0.744,2.341,4.163,0,0.744,327.4,0,0,0
164,-179.0,0.4,-0.600,0,0.717,2.399,4.091,0,0.717,329.6,0,0,0
165,-175.1,2.4,-0.600,0,0.750,2.459,4.006,0,0.991,332.1,0,0,1
166,-172.4,3.7,-0.480,0,0.850,2.496,3.986,0,0.931,334.3,0,0,1
167,-169.3,5.2,-0.482,0,0.796,2.539,3.969,0,0.796,332.7,0,0,0
168,-167.2,6.6,-0.600,0,0.750,2.599,3.943,0,0.837,330.6,0,0,0
169,-167.6,4.6,-0.600,0,0.750,2.627,3.921,0,0.936,329.2,0,0,1
170,-167.6,3.7,-0.480,0,0.850,2.648,3.913,0,0.921,329.5,0,0,1
171,-165.0,5.1,-0.360,0,0.932,2.662,3.894,0,0.932,331.2,0,0,0
172,-164.7,4.4,-0.240,0,0.937,2.690,3.862,0,0.937,331.4,0,0,0
173,-164.4,3.7,-0.201,0,1.000,2.718,3.821,0,1.007,334.3,0,0,0
174,-161.4,5.6,-0.101,0,1.000,2.738,3.791,0,1.025,331.5,0,0,0
175,-158.0,7.8,-0.054,0,1.000,2.781,3.739,0,1.023,338.3,0,0,0
176,-157.5,7.6,-0.079,0,1.000,2.808,3.679,0,1.020,344.5,0,0,0
177,-157.6,7.2,-0.120,0,0.916,2.835,3.619,0,0.916,347.4,0,0,0
178,-156.5,7.8,-0.240,0,0.837,2.882,3.555,0,0.837,346.6,0,0,0
179,-157.2,7.1,-0.360,0,0.783,2.916,3.490,0,0.783,351.1,0,0,0
180,-161.4,4.2,-0.480,0,0.648,2.950,3.429,0,0.648,348.8,0,0,0
181,-162.1,2.8,-0.600,0,0.628,3.031,3.362,0,0.628,355.4,0,0,0
182,-161.3,3.0,-0.600,0,0.650,3.096,3.309,0,0.650,359.6,0,0,0
183,-160.9,2.8,-0.600,0,0.750,3.159,3.259,0,0.832,363.7,0,0,1
184,-159.7,3.4,-0.600,0,0.750,3.222,3.210,0,0.847,368.1,0,0,0
185,-158.5,4.0,-0.600,0,0.750,3.288,3.158,0,0.866,373.3,0,0,1
186,-156.9,5.0,-0.600,0,0.750,3.368,3.096,0,0.848,376.7,0,0,0
187,-155.8,5.7,-0.600,0,0.750,3.425,3.052,0,0.790,379.7,0,0,0
188,-154.3,6.7,-0.480,0,-0.145,3.493,3.000,0,-0.145,382.4,0,0,0
189,-152.9,7.7,-0.360,0,-0.182,3.560,2.949,0,-0.182,384.7,0,0,0
190,-151.4,8.8,-0.240,0,0.100,3.622,2.903,0,0.103,386.7,0,0,1
191,-150.1,9.5,-0.360,0,0.200,3.671,2.874,0,0.307,388.8,0,0,1
192,-149.0,9.8,-0.480,0,0.300,3.704,2.862,0,0.303,390.4,0,0,1
193,-148.2,9.7,-0.600,0,0.299,3.726,2.865,0,0.299,390.6,0,0,0
194,-147.4,9.7,-0.600,0,0.295,3.748,2.867,0,0.295,389.7,0,0,0
195,-146.3,10.0,-0.600,0,0.294,3.773,2.868,0,0.294,389.7,0,0,0
196,-145.2,10.3,-0.600,0,0.296,3.797,2.871,0,0.296,390.4,0,0,0
197,-144.0,10.8,-0.600,0,0.281,3.820,2.874,0,0.281,390.9,0,0,0
198,-142.7,11.3,-0.600,0,0.345,3.843,2.878,0,0.345,390.8,0,0,0
199,-141.2,12.0,-0.600,0,0.323,3.869,2.886,0,0.323,394.2,0,0,0
200,-140.0,12.6,-0.600,0,0.326,3.888,2.891,0,0.326,396.0,0,0,0
201,-138.5,13.6,-0.600,0,0.309,3.912,2.896,0,0.309,396.4,0,0,0
202,-137.2,14.3,-0.600,0,0.315,3.938,2.904,0,0.315,394.8,0,0,0
203,-137.1,14.2,-0.600,0,0.306,3.997,2.924,0,0.306,393.5,0,0,0
204,-137.1,14.1,-0.600,0,0.305,4.042,2.939,0,0.305,390.6,0,0,0
205,-136.3,14.7,-0.600,0,0.317,4.104,2.952,0,0.317,388.7,0,0,0
206,-135.4,15.8,-0.600,0,0.321,4.170,2.946,0,0.321,387.6,0,0,0
207,-134.2,17.8,-0.600,0,0.421,4.240,2.917,0,0.559,390.4,0,0,1
208,-132.9,19.9,-0.600,0,0.297,4.313,2.887,0,0.297,395.1,0,0,0
209,-131.3,22.2,-0.600,0,0.362,4.391,2.853,0,0.362,0.0,0,0,0
210,-129.3,25.1,-0.600,0,0.462,4.481,2.813,0,0.548,0.0,0,0,1
211,-128.2,26.7,-0.600,0,0.562,4.543,2.788,0,0.587,0.0,0,0,1
212,-126.9,28.6,-0.600,0,0.662,4.620,2.753,0,0.678,0.0,0,0,1
213,-123.8,32.4,-0.600,0,0.699,4.695,2.717,0,0.699,0.0,0,0,0
214,-122.1,35.1,-0.600,0,0.492,4.775,2.673,0,0.492,0.0,0,0,0
215,-119.6,38.9,-0.600,0,0.413,4.858,2.624,0,0.413,0.0,0,0,0
216,-117.4,42.2,-0.600,0,0.404,4.935,2.583,0,0.404,0.0,0,0,0
217,-115.5,45.1,-0.600,0,0.423,5.008,2.547,0,0.423,0.0,0,0,0
218,-113.8,47.7,-0.600,0,0.323,5.076,2.519,0,0.323,0.0,0,0,0
219,-111.9,49.5,-0.600,0,0.328,5.153,2.470,0,0.328,0.0,0,0,0
220,-110.6,50.3,-0.600,0,0.332,5.206,2.428,0,0.332,0.0,0,0,0
221,-109.0,51.3,-0.600,0,0.309,5.268,2.377,0,0.309,0.0,0,0,0
222,-107.3,52.3,-0.600,0,0.409,5.328,2.322,0,1.061,0.0,0,0,1
223,-105.7,53.2,-0.600,0,0.509,5.387,2.263,0,1.007,0.0,0,0,1
224,-104.1,54.5,-0.600,0,0.609,5.446,2.196,0,1.046,0.0,0,0,1
225,-102.5,56.2,-0.600,0,0.709,5.507,2.120,0,1.054,0.0,0,0,1
226,-100.9,58.3,-0.600,0,0.750,5.568,2.041,0,1.103,0.0,0,0,1
227,-99.0,60.9,-0.600,0,0.750,5.639,1.949,0,1.097,0.0,0,0,1
228,-97.7,62.9,-0.600,0,0.323,5.689,1.886,0,0.323,0.0,0,0,0
229,-96.2,65.4,-0.600,0,0.385,5.748,1.815,0,0.385,0.0,0,0,0
230,-94.8,67.6,-0.600,0,0.485,5.804,1.751,0,0.894,0.0,0,0,1
231,-93.3,69.3,-0.600,0,0.585,5.857,1.697,0,0.881,0.0,0,0,1
232,-91.6,70.7,-0.600,0,0.685,5.908,1.650,0,0.923,0.0,0,0,1
233,-89.9,72.4,-0.600,0,0.750,5.958,1.605,0,0.948,0.0,0,0,1
234,-88.4,74.3,-0.600,0,0.750,6.006,1.562,0,0.937,0.0,0,0,1
235,-86.8,76.5,-0.600,0,0.750,6.052,1.521,0,0.960,0.0,0,0,1
236,-85.3,78.9,-0.600,0,0.750,6.095,1.483,0,0.965,0.0,0,0,1
237,-83.8,81.2,-0.600,0,0.750,6.137,1.450,0,0.962,0.0,0,0,1
238,-82.5,83.4,-0.600,1,0.587,6.176,1.420,0,0.587,0.0,0,0,0
239,-81.0,85.7,-0.600,1,0.687,6.214,1.394,0,0.982,0.0,0,0,1
240,-79.4,90.8,-0.600,1,0.462,6.255,1.388,0,0.462,0.0,0,0,0
241,-78.2,94.6,-0.600,1,0.562,6.284,1.391,0,0.930,0.0,0,0,1
242,-76.7,98.8,-0.600,1,0.545,6.319,1.398,0,0.545,0.0,0,0,0
243,-75.1,102.9,-0.600,1,0.645,6.353,1.409,0,0.764,0.0,0,0,1
244,-73.6,106.8,-0.600,1,0.583,6.386,1.423,0,0.583,0.0,0,0,0
245,-71.9,110.9,-0.600,1,0.524,6.415,1.442,0,0.524,0.0,0,0,0
246,-70.2,114.9,-0.600,1,0.461,6.444,1.464,0,0.461,0.0,0,0,0
247,-68.7,118.7,-0.600,1,0.404,6.425,1.488,0,0.404,0.0,0,0,0
248,-67.3,122.1,-0.600,1,0.288,6.408,1.512,0,0.288,0.0,0,0,0
249,-65.8,125.1,-0.600,1,0.299,6.391,1.535,0,0.299,0.0,0,0,0
250,-64.4,127.9,-0.600,1,0.304,6.375,1.557,0,0.304,0.0,0,0,0
251,-63.2,130.3,-0.600,1,0.303,6.361,1.577,0,0.303,0.0,0,0,0
252,-62.0,133.0,-0.600,1,0.334,6.348,1.577,0,0.334,0.0,0,0,0
253,-60.7,136.6,-0.600,1,0.393,6.333,1.542,0,0.393,0.0,0,0,0
254,-59.0,140.6,-0.600,1,0.435,6.331,1.515,0,0.435,0.0,0,0,0
255,-56.7,145.0,-0.600,1,0.376,6.332,1.501,0,0.376,0.0,0,0,0
256,-54.3,149.8,-0.600,1,0.387,6.322,1.499,0,0.387,0.0,0,0,0
257,-52.0,154.7,-0.600,1,0.380,6.302,1.507,0,0.380,0.0,0,0,0
258,-49.6,159.5,-0.600,1,0.370,6.274,1.525,0,0.370,0.0,0,0,0
259,-47.2,164.3,-0.600,1,0.363,6.236,1.555,0,0.363,0.0,0,0,0
260,-44.7,168.9,-0.600,1,0.355,6.188,1.595,0,0.355,0.0,0,0,0
261,-42.3,173.2,-0.600,1,0.346,6.132,1.643,0,0.346,0.0,0,0,0
262,-39.9,177.4,-0.600,1,0.347,6.069,1.692,0,0.347,0.0,0,0,0
263,-37.2,-178.0,-0.600,1,0.333,5.984,1.745,0,0.333,0.0,0,0,0
264,-35.3,-174.8,-0.600,1,0.329,5.917,1.782,0,0.329,0.0,0,0,0
265,-33.0,-171.0,-0.600,1,0.324,5.832,1.824,0,0.324,0.0,0,0,0
266,-30.8,-167.4,-0.600,1,0.323,5.748,1.863,0,0.323,0.0,0,0,0
267,-28.5,-163.9,-0.600,1,0.322,5.664,1.900,0,0.322,0.0,0,0,0
268,-26.2,-160.5,-0.480,1,0.422,5.580,1.935,0,1.058,0.0,0,0,1
269,-23.9,-157.1,-0.360,1,0.522,5.496,1.968,0,0.997,0.0,0,0,1
270,-21.6,-154.0,-0.420,1,0.622,5.409,2.003,0,0.987,309.1,0,0,1
271,-18.9,-150.6,-0.502,1,0.722,5.295,2.052,0,0.929,309.2,0,0,1
272,-16.9,-148.2,-0.551,1,0.817,5.206,2.091,0,0.936,308.5,0,0,1
273,-14.0,-145.1,-0.595,1,0.756,5.069,2.152,0,0.952,310.0,0,0,1
274,-11.9,-143.0,-0.530,1,0.849,4.965,2.196,0,0.921,311.2,0,0,1
275,-9.3,-140.7,-0.524,1,0.859,4.839,2.244,0,0.985,310.3,0,0,1
276,-6.4,-138.3,-0.415,1,0.958,4.687,2.299,0,0.958,311.1,0,0,0
277,-4.4,-136.9,-0.402,1,0.949,4.575,2.336,0,0.949,315.7,0,0,0
278,-1.8,-135.3,-0.282,1,0.899,4.413,2.388,0,0.899,320.2,0,0,0
279,0.2,-134.3,-0.162,1,0.999,4.297,2.422,0,1.005,323.7,0,0,1
280,2.4,-133.3,-0.042,1,0.986,4.159,2.459,0,0.986,326.6,0,0,0
281,4.5,-132.6,0.050,1,0.981,4.019,2.495,0,0.981,331.5,0,0,0
282,9.4,-129.4,0.042,1,0.994,3.871,2.522,0,0.994,338.4,0,0,0
283,7.7,-132.0,0.162,1,1.000,3.780,2.537,0,1.006,339.6,0,0,0
284,9.7,-131.6,0.112,1,0.993,3.678,2.539,0,0.993,341.5,0,0,0
285,8.9,-134.0,0.200,1,0.995,3.583,2.539,0,0.995,347.5,0,0,0
286,10.3,-133.9,0.200,1,1.000,3.503,2.527,0,1.016,351.9,0,0,0
287,11.7,-134.2,0.225,1,1.000,3.412,2.533,0,1.011,360.4,0,0,0
288,13.5,-134.2,0.345,1,0.782,3.306,2.553,0,0.782,367.2,0,0,0
289,17.1,-132.6,0.373,1,0.758,3.199,2.575,0,0.758,369.3,0,0,0
290,16.2,-136.3,0.419,1,0.858,3.103,2.567,0,0.869,375.2,0,0,1
291,16.4,-138.8,0.394,1,0.828,3.033,2.566,0,0.828,373.4,0,0,0
292,18.5,-139.5,0.371,1,0.592,2.941,2.587,0,0.592,388.6,0,0,0
293,21.8,-138.7,0.394,1,0.626,2.844,2.609,0,0.626,400.4,0,0,0
294,23.9,-138.5,0.414,1,0.556,2.784,2.621,0,0.556,0.0,0,0,0
295,26.7,-138.2,0.402,1,0.560,2.714,2.631,0,0.560,0.0,0,0,0
296,28.3,-138.4,0.411,1,0.326,2.672,2.634,0,0.326,0.0,0,0,0
297,30.3,-138.5,0.466,1,0.302,2.628,2.637,0,0.302,0.0,0,0,0
298,32.3,-138.4,0.586,1,0.297,2.597,2.633,0,0.297,0.0,0,0,0
299,34.2,-138.2,0.600,1,0.299,2.580,2.621,0,0.299,0.0,0,0,0
300,35.9,-138.1,0.600,1,0.297,2.571,2.608,0,0.297,0.0,0,0,0
