step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
32,9.3,69.8,0.459,1,0.000,1.834,2.313,0,0.165,480.0,1,0,1
33,11.0,71.6,0.384,1,0.000,1.820,2.293,0,0.056,480.0,1,0,0
34,12.8,73.5,0.393,1,0.000,1.814,2.276,0,0.128,480.0,1,0,1
35,14.6,75.4,0.411,1,0.000,1.817,2.261,0,0.126,480.0,1,0,1
36,16.6,77.7,0.444,1,0.000,1.830,2.248,0,0.063,479.8,1,0,0
37,18.0,79.3,0.422,1,0.000,1.846,2.241,0,0.034,480.0,1,0,0
38,19.6,81.3,0.411,1,0.041,1.867,2.235,0,0.041,0.0,0,0,0
39,21.2,83.2,0.480,1,0.141,1.888,2.232,0,0.353,0.0,0,0,1
40,22.7,85.2,0.463,1,0.241,1.906,2.232,0,0.315,0.0,0,0,1
41,24.1,87.1,0.573,1,0.317,1.919,2.235,0,0.317,0.0,0,0,0
42,25.1,88.8,0.600,1,0.350,1.922,2.241,0,0.350,0.0,0,0,0
43,26.0,90.4,0.600,1,0.318,1.918,2.251,0,0.318,0.0,0,0,0
44,26.7,91.8,0.600,1,0.320,1.910,2.266,0,0.320,0.0,0,0,0
45,27.2,93.0,0.600,1,0.302,1.902,2.286,0,0.302,0.0,0,0,0
46,27.7,94.1,0.600,1,-0.282,1.895,2.309,0,-0.282,0.0,0,0,0
47,28.2,95.1,0.600,1,0.100,1.890,2.337,0,0.287,0.0,0,0,1
48,28.8,96.0,0.600,1,0.200,1.892,2.368,0,0.308,0.0,0,0,1
49,29.8,97.2,0.600,1,0.300,1.900,2.401,0,0.324,0.0,0,0,1
50,30.5,98.0,0.600,1,0.306,1.904,2.438,0,0.306,0.0,0,0,0
51,30.9,98.6,0.600,1,0.308,1.903,2.479,0,0.308,0.0,0,0,0
52,31.2,99.0,0.600,1,0.303,1.898,2.523,0,0.303,0.0,0,0,0
53,31.4,99.2,0.600,1,0.301,1.894,2.570,0,0.301,0.0,0,0,0
54,31.6,99.3,0.600,1,0.303,1.889,2.620,0,0.303,0.0,0,0,0
55,31.8,99.3,0.600,1,0.310,1.886,2.680,0,0.310,0.0,0,0,0
56,31.8,99.2,0.600,1,0.308,1.884,2.726,0,0.308,0.0,0,0,0
57,31.9,99.0,0.600,1,0.308,1.883,2.782,0,0.308,0.0,0,0,0
58,31.9,98.8,0.600,1,0.307,1.883,2.841,0,0.307,0.0,0,0,0
59,31.9,98.4,0.521,1,0.210,1.887,2.901,0,0.210,0.0,0,0,0
60,31.9,98.0,0.585,1,0.289,1.891,2.962,0,0.289,0.0,0,0,0
61,32.0,97.8,0.539,1,0.292,1.900,3.025,0,0.292,0.0,0,0,0
62,32.1,97.5,0.569,1,0.300,1.910,3.089,0,0.300,0.0,0,0,0
63,32.2,97.2,0.456,1,0.291,1.922,3.154,0,0.291,0.0,0,0,0
64,32.3,96.8,0.532,1,0.295,1.934,3.221,0,0.295,0.0,0,0,0
65,32.5,96.5,0.508,1,0.311,1.949,3.288,0,0.311,0.0,0,0,0
66,32.4,95.9,0.499,1,0.324,1.968,3.368,0,0.324,0.0,0,0,0
67,32.2,95.3,0.600,1,0.307,1.982,3.425,0,0.307,0.0,0,0,0
68,31.8,94.5,0.528,1,0.310,2.002,3.507,0,0.310,0.0,0,0,0
69,31.6,93.8,0.600,1,0.386,2.017,3.566,0,0.386,0.0,0,0,0
70,31.2,93.1,0.600,1,0.332,2.037,3.636,0,0.332,0.0,0,0,0
71,30.8,92.2,0.600,1,0.321,2.055,3.708,0,0.321,0.0,0,0,0
72,30.1,91.2,0.600,1,0.301,2.073,3.779,0,0.301,0.0,0,0,0
73,29.4,90.0,0.600,1,0.318,2.097,3.863,0,0.318,0.0,0,0,0
74,28.9,89.2,0.600,1,0.226,2.116,3.923,0,0.226,0.0,0,0,0
75,28.5,88.4,0.600,1,0.270,2.142,3.994,0,0.270,0.0,0,0,0
76,28.0,87.4,0.600,1,0.229,2.175,4.079,0,0.229,0.0,0,0,0
77,27.4,86.6,0.600,1,0.266,2.199,4.139,0,0.266,0.0,0,0,0
78,26.4,85.7,0.562,1,0.240,2.204,4.211,0,0.240,0.0,0,0,0
79,24.9,84.6,0.481,1,0.232,2.182,4.284,0,0.232,0.0,0,0,0
80,23.1,83.4,0.491,1,0.265,2.157,4.368,0,0.265,0.0,0,0,0
81,22.7,82.5,0.428,1,0.270,2.186,4.428,0,0.270,0.0,0,0,0
82,22.0,81.5,0.390,1,0.318,2.208,4.500,0,0.318,0.0,0,0,0
83,20.6,80.4,0.390,1,0.215,2.184,4.572,0,0.215,0.0,0,0,0
84,19.3,79.3,0.396,1,0.273,2.164,4.643,0,0.273,0.0,0,0,0
85,19.4,78.4,0.334,1,0.000,2.182,4.715,0,0.255,479.1,1,0,0
86,19.5,77.4,0.308,1,0.000,2.195,4.786,0,0.267,479.4,1,0,1
87,20.2,76.9,0.327,1,0.100,2.213,4.860,0,0.272,0.0,0,0,1
88,21.5,76.8,0.344,1,0.200,2.236,4.936,0,0.270,0.0,0,0,1
89,22.8,76.6,0.464,1,0.300,2.253,5.023,0,0.300,0.0,0,0,1
90,23.3,76.0,0.584,1,0.300,2.255,5.085,0,0.300,0.0,0,0,0
91,23.7,74.9,0.600,1,0.299,2.248,5.157,0,0.299,0.0,0,0,0
92,23.8,73.5,0.600,1,0.300,2.231,5.227,0,0.300,0.0,0,0,0
93,23.8,72.0,0.600,1,0.304,2.208,5.296,0,0.304,0.0,0,0,0
94,23.7,70.4,0.600,1,0.296,2.180,5.365,0,0.296,0.0,0,0,0
95,23.6,68.7,0.600,1,0.298,2.150,5.433,0,0.298,0.0,0,0,0
96,23.6,67.0,0.600,1,0.298,2.125,5.501,0,0.298,0.0,0,0,0
97,23.5,65.2,0.600,1,0.300,2.100,5.568,0,0.300,0.0,0,0,0
98,23.4,63.5,0.600,1,0.287,2.077,5.633,0,0.287,0.0,0,0,0
99,23.7,61.7,0.600,1,0.193,2.057,5.711,0,0.193,0.0,0,0,0
100,24.0,60.5,0.600,1,0.288,2.046,5.766,0,0.288,0.0,0,0,0
101,24.9,59.7,0.600,1,0.288,2.040,5.835,0,0.288,0.0,0,0,0
102,25.6,58.5,0.600,1,0.287,2.038,5.905,0,0.287,0.0,0,0,0
103,26.7,57.6,0.600,1,0.265,2.038,5.986,0,0.265,0.0,0,0,0
104,27.6,56.7,0.600,1,0.223,2.042,6.056,0,0.223,0.0,0,0,0
105,28.6,56.3,0.600,1,0.269,2.047,6.114,0,0.269,0.0,0,0,0
106,29.6,55.5,0.600,1,0.277,2.057,6.184,0,0.277,0.0,0,0,0
107,30.9,55.2,0.600,1,0.287,2.070,6.256,0,0.287,0.0,0,0,0
108,32.0,54.6,0.600,1,0.266,2.083,6.325,0,0.266,0.0,0,0,0
109,33.0,53.8,0.600,1,0.313,2.095,6.393,0,0.313,0.0,0,0,0
110,34.2,53.4,0.600,1,0.330,2.113,6.462,0,0.330,0.0,0,0,0
111,35.3,52.8,0.600,1,0.324,2.131,6.530,0,0.324,0.0,0,0,0
112,36.4,52.0,0.600,1,0.312,2.153,6.581,0,0.312,0.0,0,0,0
113,37.1,51.4,0.600,1,0.307,2.166,6.568,0,0.307,0.0,0,0,0
114,37.7,50.3,0.600,1,0.308,2.185,6.551,0,0.308,0.0,0,0,0
115,38.7,49.6,0.600,1,0.308,2.208,6.537,0,0.308,0.0,0,0,0
116,39.4,48.7,0.600,1,0.301,2.231,6.520,0,0.301,0.0,0,0,0
117,40.3,47.9,0.600,1,0.305,2.263,6.503,0,0.305,0.0,0,0,0
118,41.2,47.3,0.600,1,0.307,2.291,6.486,0,0.307,0.0,0,0,0
119,42.0,46.9,0.600,1,0.392,2.317,6.474,0,0.392,0.0,0,0,0
120,42.8,46.3,0.600,1,0.351,2.347,6.457,0,0.351,0.0,0,0,0
121,43.7,45.8,0.600,1,0.451,2.380,6.441,0,0.831,0.0,0,0,1
122,43.8,44.7,0.600,1,0.526,2.418,6.429,0,0.526,0.0,0,0,0
123,44.1,43.8,0.600,0,0.567,2.455,6.415,0,0.567,0.0,0,0,0
124,44.3,42.9,0.600,0,0.612,2.493,6.399,0,0.612,0.0,0,0,0
125,44.5,41.9,0.600,0,0.414,2.524,6.376,0,0.414,0.0,0,0,0
126,44.1,39.8,0.600,0,0.447,2.547,6.333,0,0.447,0.0,0,0,0
127,43.8,38.4,0.600,0,0.359,2.565,6.301,0,0.359,0.0,0,0,0
128,43.5,36.8,0.600,0,0.391,2.589,6.266,0,0.391,0.0,0,0,0
129,43.1,35.5,0.600,0,0.491,2.618,6.239,0,1.055,0.0,0,0,1
130,42.8,34.7,0.600,0,0.430,2.649,6.236,0,0.430,0.0,0,0,0
131,42.1,33.6,0.600,0,0.517,2.679,6.223,0,0.517,0.0,0,0,0
132,41.6,32.8,0.600,0,0.512,2.711,6.205,0,0.512,0.0,0,0,0
133,40.9,31.8,0.480,0,0.612,2.739,6.176,0,1.060,0.0,0,0,1
134,39.9,30.5,0.505,0,0.712,2.764,6.136,0,1.094,0.0,0,0,1
135,38.5,28.8,0.385,0,0.812,2.785,6.084,0,1.051,0.0,0,0,1
136,39.2,29.4,0.265,0,0.912,2.805,6.026,0,0.940,0.0,0,0,1
137,38.4,28.5,0.187,0,0.990,2.825,5.960,0,0.990,0.0,0,0,0
138,37.6,27.2,0.084,0,0.956,2.838,5.861,0,0.956,0.0,0,0,0
139,36.4,25.7,0.204,0,0.891,2.835,5.771,0,0.891,0.0,0,0,0
140,36.2,25.1,0.324,0,0.869,2.830,5.638,0,0.869,0.0,0,0,0
141,37.1,25.7,0.444,0,0.912,2.816,5.511,0,0.912,0.0,0,0,0
142,37.2,25.5,0.564,0,0.798,2.812,5.413,0,0.959,0.0,0,0,0
143,37.3,25.3,0.462,0,0.898,2.807,5.294,0,1.017,0.0,0,0,1
144,37.3,25.1,0.342,0,0.998,2.805,5.183,0,1.011,0.0,0,0,1
145,37.3,24.7,0.284,0,1.000,2.799,5.077,0,1.024,0.0,0,0,0
146,37.3,24.2,0.314,0,1.000,2.783,4.954,0,1.038,0.0,0,0,0
147,37.7,24.2,0.242,0,1.000,2.769,4.870,0,1.014,0.0,0,0,0
148,37.8,23.8,0.210,0,1.000,2.749,4.760,0,1.012,0.0,0,0,0
149,33.9,19.6,0.330,0,1.000,2.753,4.706,0,1.093,324.8,0,0,0
150,34.5,19.8,0.433,0,1.000,2.747,4.637,0,1.104,329.6,0,0,0
151,33.8,18.7,0.313,0,1.000,2.732,4.561,0,1.054,326.6,0,0,0
152,32.5,16.9,0.227,0,0.996,2.708,4.479,0,0.996,326.6,0,0,0
153,32.0,15.8,0.155,0,0.891,2.679,4.386,0,0.891,326.7,0,0,0
154,32.3,15.6,0.100,0,0.900,2.658,4.321,0,0.900,331.0,0,0,0
155,32.9,15.8,0.102,0,0.875,2.640,4.252,0,0.875,333.6,0,0,0
156,33.9,16.3,0.026,0,0.806,2.625,4.187,0,0.806,334.8,0,0,0
157,35.4,17.3,-0.011,0,0.795,2.611,4.115,0,0.795,336.1,0,0,0
158,36.5,18.1,0.001,0,0.780,2.605,4.069,0,0.780,339.7,0,0,0
159,37.9,19.2,0.121,0,0.331,2.603,4.018,0,0.331,342.0,0,0,0
160,39.4,20.4,0.241,0,0.431,2.605,3.970,0,0.891,346.2,0,0,1
161,40.9,21.6,0.121,0,0.531,2.610,3.926,0,1.016,348.0,0,0,1
162,42.1,22.7,0.001,0,0.631,2.626,3.894,0,0.746,350.5,0,0,1
163,43.1,23.7,-0.119,0,0.731,2.648,3.867,0,0.975,0.0,0,0,1
164,44.1,24.7,-0.239,0,0.783,2.666,3.835,0,0.783,0.0,0,0,0
165,45.5,25.9,-0.359,0,0.755,2.679,3.795,0,0.755,0.0,0,0,0
166,47.0,27.4,-0.464,0,0.536,2.689,3.749,0,0.536,0.0,0,0,0
167,49.1,29.0,-0.385,0,0.499,2.702,3.697,0,0.499,0.0,0,0,0
168,51.1,30.0,-0.303,0,0.591,2.724,3.641,0,0.591,0.0,0,0,0
169,53.5,31.3,-0.183,0,0.691,2.759,3.586,0,1.025,0.0,0,0,1
170,55.1,32.3,-0.063,0,0.469,2.786,3.546,0,0.469,0.0,0,0,0
171,57.2,33.5,0.057,0,0.390,2.818,3.496,0,0.390,0.0,0,0,0
172,59.0,34.6,0.177,0,0.376,2.856,3.451,0,0.376,0.0,0,0,0
173,60.1,35.2,0.297,0,0.374,2.900,3.414,0,0.374,0.0,0,0,0
174,61.2,35.8,0.417,0,0.349,2.948,3.383,0,0.349,0.0,0,0,0
175,61.9,36.1,0.537,0,0.317,2.998,3.354,0,0.317,0.0,0,0,0
176,62.4,36.3,0.600,0,0.299,3.049,3.325,0,0.299,0.0,0,0,0
177,62.6,36.3,0.600,0,0.297,3.102,3.300,0,0.297,0.0,0,0,0
178,62.5,36.1,0.600,0,0.275,3.155,3.276,0,0.275,0.0,0,0,0
179,62.2,35.8,0.600,0,-0.382,3.209,3.253,0,-0.382,0.0,0,0,0
180,61.9,35.9,0.600,0,-0.334,3.264,3.187,0,-0.334,0.0,0,0,0
181,61.5,36.1,0.600,0,0.100,3.320,3.101,0,0.268,0.0,0,0,1
182,61.1,36.4,0.600,0,-0.325,3.382,3.023,0,-0.325,0.0,0,0,0
183,60.7,36.5,0.600,0,0.100,3.445,2.944,0,0.290,0.0,0,0,1
184,60.3,36.6,0.600,0,0.200,3.511,2.869,0,0.290,0.0,0,0,1
185,59.7,36.5,0.600,0,-0.287,3.574,2.789,0,-0.287,0.0,0,0,0
186,58.8,36.0,0.600,0,0.100,3.630,2.701,0,0.311,0.0,0,0,1
187,57.8,35.8,0.600,0,0.200,3.687,2.618,0,0.305,0.0,0,0,1
188,56.8,35.7,0.600,0,0.300,3.741,2.537,0,0.304,0.0,0,0,1
189,55.4,35.6,0.480,0,0.308,3.789,2.453,0,0.308,0.0,0,0,0
190,53.6,35.4,0.360,0,0.299,3.829,2.367,0,0.299,0.0,0,0,0
191,51.6,35.3,0.240,0,0.284,3.864,2.285,0,0.284,0.0,0,0,0
192,49.6,34.8,0.120,0,0.289,3.895,2.234,0,0.289,0.0,0,0,0
193,47.8,34.4,0.000,0,0.279,3.921,2.197,0,0.279,0.0,0,0,0
194,45.8,33.7,-0.120,0,0.247,3.945,2.165,0,0.247,0.0,0,0,0
195,44.3,33.4,-0.240,0,0.225,3.960,2.138,0,0.225,0.0,0,0,0
196,43.0,33.3,-0.360,0,0.249,3.970,2.119,0,0.249,0.0,0,0,0
197,41.7,33.7,-0.480,0,0.263,3.976,2.097,0,0.263,0.0,0,0,0
198,40.3,34.0,-0.600,0,0.268,3.975,2.074,0,0.268,0.0,0,0,0
199,39.5,34.4,-0.480,0,0.293,3.969,2.059,0,0.293,0.0,0,0,0
200,38.7,35.4,-0.360,0,0.282,3.955,2.044,0,0.282,0.0,0,0,0
201,37.8,36.1,-0.240,0,0.280,3.934,2.028,0,0.280,0.0,0,0,0
202,37.0,36.7,-0.120,0,0.282,3.911,2.012,0,0.282,0.0,0,0,0
203,36.1,37.7,0.000,1,0.288,3.889,2.004,0,0.288,0.0,0,0,0
204,35.2,38.3,0.120,1,0.290,3.868,1.991,0,0.290,0.0,0,0,0
205,34.1,39.2,0.240,1,0.297,3.842,1.984,0,0.297,0.0,0,0,0
206,33.3,39.7,0.360,1,0.294,3.824,1.976,0,0.294,0.0,0,0,0
207,32.4,40.3,0.480,1,0.299,3.802,1.965,0,0.299,0.0,0,0,0
208,31.1,40.7,0.600,1,0.293,3.782,1.966,0,0.293,0.0,0,0,0
209,29.8,40.8,0.600,1,0.332,3.762,1.956,0,0.332,0.0,0,0,0
210,28.2,40.8,0.600,1,0.325,3.742,1.946,0,0.325,0.0,0,0,0
211,26.3,40.6,0.600,1,0.329,3.719,1.944,0,0.329,0.0,0,0,0
212,24.5,40.3,0.517,1,0.334,3.697,1.920,0,0.334,0.0,0,0,0
213,22.8,39.8,0.397,1,0.301,3.679,1.899,0,0.301,0.0,0,0,0
214,20.4,39.1,0.277,1,0.292,3.656,1.871,0,0.292,357.6,0,0,0
215,18.8,39.7,0.198,1,0.280,3.642,1.913,0,0.280,358.3,0,0,0
216,17.0,40.7,0.132,1,0.261,3.626,1.963,0,0.261,357.6,0,0,0
217,15.4,41.9,0.027,1,0.258,3.613,2.011,0,0.258,356.4,0,0,0
218,13.8,43.2,-0.030,1,0.232,3.601,2.056,0,0.232,353.8,0,0,0
219,12.0,45.0,0.090,1,0.332,3.592,2.107,0,1.029,351.7,0,0,1
220,10.8,46.3,0.210,1,0.432,3.587,2.140,0,0.937,349.7,0,0,1
221,9.9,48.1,0.322,1,0.532,3.569,2.174,0,0.931,349.6,0,0,1
222,9.1,49.7,0.258,1,0.632,3.532,2.198,0,0.954,350.2,0,0,1
223,8.0,51.2,0.152,1,0.732,3.485,2.212,0,0.973,351.5,0,0,1
224,6.7,52.9,0.079,1,0.832,3.428,2.216,0,0.966,353.3,0,0,1
225,5.3,54.8,0.052,1,0.932,3.360,2.213,0,0.943,355.7,0,0,1
226,3.8,56.7,0.072,1,0.707,3.284,2.210,0,0.707,357.8,0,0,0
227,3.3,59.7,0.049,1,0.655,3.203,2.211,0,0.655,362.9,0,0,0
228,3.0,62.9,0.057,1,0.680,3.123,2.222,0,0.680,367.5,0,0,0
229,2.6,66.3,-0.063,1,0.780,3.042,2.249,0,0.941,372.0,0,0,1
230,2.4,68.6,-0.030,1,0.880,2.986,2.275,0,0.939,377.3,0,0,1
231,2.2,71.5,-0.048,1,0.913,2.915,2.310,0,0.913,382.7,0,0,0
232,2.1,74.6,-0.111,1,0.888,2.833,2.349,0,0.888,387.0,0,0,0
233,1.9,77.6,-0.146,1,0.881,2.745,2.393,0,0.881,395.1,0,0,0
234,1.6,80.5,-0.125,1,0.705,2.657,2.445,0,0.705,402.2,0,0,0
235,1.5,83.3,-0.171,1,0.666,2.571,2.504,0,0.666,411.3,0,0,0
236,1.7,86.1,-0.184,1,0.658,2.492,2.570,0,0.658,423.2,0,0,0
237,1.9,88.9,-0.169,1,0.542,2.412,2.654,0,0.542,432.7,0,0,0
238,2.0,90.7,-0.192,1,0.584,2.359,2.718,0,0.584,442.3,0,0,0
239,2.2,92.8,-0.235,1,0.249,2.300,2.797,0,0.249,452.0,0,0,0
240,2.5,94.8,-0.217,1,0.246,2.243,2.879,0,0.246,461.5,0,0,0
241,3.0,96.7,-0.274,1,0.236,2.191,2.963,0,0.236,468.9,0,0,0
242,3.5,98.3,-0.354,1,-0.068,2.155,3.048,0,-0.068,476.4,0,0,0
243,4.0,99.8,-0.371,1,-0.076,2.125,3.146,0,-0.076,479.6,0,0,0
244,4.3,100.6,-0.491,1,0.000,2.115,3.215,0,0.250,480.0,1,0,1
245,4.6,101.2,-0.600,1,0.000,2.114,3.295,0,0.305,477.0,1,0,1
246,4.7,101.8,-0.600,1,0.000,2.114,3.376,0,0.263,472.5,1,0,1
247,4.9,102.3,-0.600,1,0.100,2.113,3.457,0,0.298,468.9,0,0,1
248,5.1,102.9,-0.600,1,0.200,2.111,3.539,0,0.298,465.8,0,0,1
249,5.6,103.8,-0.480,1,0.137,2.100,3.636,0,0.137,463.8,0,0,0
250,6.2,104.9,-0.360,1,0.124,2.086,3.707,0,0.124,461.5,0,0,0
251,7.2,106.4,-0.240,1,0.129,2.067,3.807,0,0.129,459.2,0,0,0
252,7.8,107.3,-0.144,1,0.115,2.056,3.879,0,0.115,456.6,0,0,0
253,8.4,108.3,-0.199,1,0.135,2.043,3.965,0,0.135,455.2,0,0,0
254,9.0,109.2,-0.319,1,0.232,2.032,4.050,0,0.232,452.6,0,0,0
255,9.7,110.2,-0.419,1,0.193,2.019,4.137,0,0.193,453.7,0,0,0
256,10.8,111.6,-0.539,1,0.282,1.988,4.240,0,0.282,455.6,0,0,0
257,12.7,112.7,-0.600,1,0.000,1.925,4.315,0,0.257,471.0,1,0,0
258,15.5,114.2,-0.600,1,0.000,1.852,4.407,0,0.286,472.2,1,0,1
259,18.6,115.8,-0.480,1,0.000,1.794,4.497,0,0.295,477.9,1,0,1
260,21.9,116.9,-0.360,1,0.000,1.748,4.597,0,0.316,480.0,1,0,1
261,24.1,117.4,-0.240,1,0.100,1.724,4.667,0,0.312,0.0,0,0,1
262,26.7,117.9,-0.120,1,0.148,1.706,4.751,0,0.148,0.0,0,0,0
263,29.7,118.6,0.000,1,-0.203,1.694,4.837,0,-0.203,0.0,0,0,0
264,32.9,119.5,0.120,1,0.030,1.676,4.925,0,0.030,0.0,0,0,0
265,35.7,120.0,0.000,1,0.130,1.660,5.010,0,0.342,0.0,0,0,1
266,38.4,120.3,-0.120,1,0.230,1.642,5.095,0,0.332,0.0,0,0,1
267,42.1,121.2,-0.240,1,0.312,1.620,5.197,0,0.312,0.0,0,0,0
268,45.3,122.2,-0.360,1,0.285,1.602,5.274,0,0.285,0.0,0,0,0
269,49.7,123.8,-0.480,1,0.272,1.580,5.370,0,0.272,0.0,0,0,0
270,54.4,125.5,-0.600,1,-0.296,1.562,5.467,0,-0.296,0.0,0,0,0
271,59.3,127.3,-0.600,1,-0.340,1.551,5.566,0,-0.340,0.0,0,0,0
272,63.9,129.0,-0.600,1,-0.319,1.549,5.660,0,-0.319,0.0,0,0,0
273,67.4,130.0,-0.600,1,-0.394,1.558,5.745,0,-0.394,0.0,0,0,0
274,70.0,130.4,-0.600,1,-0.347,1.576,5.819,0,-0.347,0.0,0,0,0
275,72.0,130.5,-0.600,1,-0.296,1.597,5.891,0,-0.296,0.0,0,0,0
276,74.9,131.2,-0.600,1,-0.317,1.624,5.973,0,-0.317,0.0,0,0,0
277,77.9,132.7,-0.600,1,-0.329,1.644,6.033,0,-0.329,0.0,0,0,0
278,82.6,135.7,-0.600,1,-0.351,1.669,6.104,0,-0.351,0.0,0,0,0
279,88.0,139.4,-0.600,1,-0.345,1.695,6.173,0,-0.345,0.0,0,0,0
280,93.5,143.3,-0.600,1,-0.301,1.720,6.239,0,-0.301,0.0,0,0,0
281,98.8,147.2,-0.600,1,-0.309,1.745,6.305,0,-0.309,0.0,0,0,0
282,104.1,151.1,-0.600,1,-0.315,1.769,6.369,0,-0.315,0.0,0,0,0
283,109.2,154.8,-0.600,1,-0.339,1.793,6.431,0,-0.339,0.0,0,0,0
284,114.3,158.6,-0.600,1,-0.327,1.816,6.493,0,-0.327,0.0,0,0,0
285,119.3,162.3,-0.600,1,-0.293,1.838,6.553,0,-0.293,0.0,0,0,0
286,124.2,166.0,-0.600,1,-0.321,1.860,6.613,0,-0.321,0.0,0,0,0
287,129.0,169.5,-0.600,1,-0.353,1.882,6.673,0,-0.353,0.0,0,0,0
288,133.7,173.0,-0.600,1,-0.356,1.903,6.732,0,-0.356,0.0,0,0,0
289,138.5,176.6,-0.600,1,-0.369,1.924,6.791,0,-0.369,0.0,0,0,0
290,143.1,-179.9,-0.600,1,-0.380,1.945,6.849,0,-0.380,0.0,0,0,0
291,148.6,-175.8,-0.600,1,-0.435,1.968,6.917,0,-0.435,0.0,0,0,0
292,152.5,-172.9,-0.600,1,-0.388,1.986,6.965,0,-0.388,0.0,0,0,0
293,157.2,-169.4,-0.600,1,-0.439,2.006,7.023,0,-0.439,0.0,0,0,0
294,161.8,-166.0,-0.600,1,-0.396,2.027,7.081,0,-0.396,0.0,0,0,0
295,166.4,-162.5,-0.600,0,-0.390,2.048,7.139,0,-0.390,0.0,0,0,0
296,171.0,-159.1,-0.600,0,-0.401,2.070,7.198,0,-0.401,0.0,0,0,0
297,175.6,-155.7,-0.600,0,-0.347,2.093,7.258,0,-0.347,0.0,0,0,0
298,-179.7,-152.2,-0.600,0,-0.396,2.117,7.276,0,-0.396,0.0,0,0,0
299,-175.0,-148.8,-0.600,0,-0.351,2.142,7.254,0,-0.351,0.0,0,0,0
300,-170.3,-145.4,-0.600,0,-0.361,2.168,7.232,0,-0.361,0.0,0,0,0
301,-165.7,-142.0,-0.600,0,-0.365,2.196,7.211,0,-0.365,0.0,0,0,0
302,-161.1,-138.6,-0.600,0,-0.392,2.225,7.191,0,-0.392,0.0,0,0,0
303,-155.7,-134.7,-0.600,0,-0.380,2.261,7.169,0,-0.380,0.0,0,0,0
304,-151.9,-131.8,-0.600,0,0.100,2.289,7.154,0,0.273,0.0,0,0,1
305,-147.3,-128.4,-0.600,0,-0.285,2.324,7.138,0,-0.285,0.0,0,0,0
306,-143.4,-125.6,-0.600,0,-0.313,2.367,7.127,0,-0.313,0.0,0,0,0
307,-139.4,-122.7,-0.600,0,-0.321,2.411,7.116,0,-0.321,0.0,0,0,0
308,-134.9,-119.4,-0.600,0,-0.346,2.453,7.103,0,-0.346,0.0,0,0,0
309,-130.4,-115.9,-0.600,0,-0.343,2.496,7.091,0,-0.343,0.0,0,0,0
