step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
1,-16.3,14.4,-0.120,0,0.100,4.610,4.664,0,0.688,322.9,0,0,1
2,-15.6,14.4,-0.178,0,0.200,4.575,4.664,0,0.675,325.4,0,0,1
3,-15.2,14.3,-0.178,0,0.300,4.547,4.663,0,0.813,326.5,0,0,1
4,-15.3,13.5,-0.087,0,0.400,4.500,4.626,0,0.770,327.0,0,0,1
5,-16.1,11.9,-0.016,0,0.500,4.438,4.560,0,0.917,326.4,0,0,1
6,-17.6,9.7,-0.052,0,0.537,4.350,4.466,0,0.537,327.2,0,0,0
7,-18.9,8.0,-0.064,0,0.573,4.277,4.389,0,0.573,328.2,0,0,0
8,-20.6,6.0,-0.005,0,0.453,4.181,4.287,0,0.453,333.1,0,0,0
9,-22.1,4.4,-0.051,0,0.553,4.081,4.180,0,0.738,338.9,0,0,1
10,-23.8,2.7,-0.062,0,0.653,3.969,4.062,0,0.667,326.7,0,0,1
11,-25.0,1.6,-0.097,0,0.753,3.888,3.975,0,0.799,331.3,0,0,1
12,-26.7,0.3,-0.148,0,0.798,3.784,3.863,0,0.798,332.5,0,0,0
13,-28.7,-1.0,-0.268,0,0.723,3.670,3.739,0,0.723,333.9,0,0,0
14,-30.5,-1.8,-0.240,0,0.773,3.552,3.609,0,0.773,337.6,0,0,0
15,-32.2,-2.4,-0.339,0,0.450,3.439,3.482,0,0.450,341.4,0,0,0
16,-33.6,-2.5,-0.372,0,0.535,3.329,3.354,0,0.535,348.0,0,0,0
17,-34.7,-2.2,-0.380,0,0.425,3.229,3.234,0,0.425,357.7,0,0,0
18,-35.6,-1.5,-0.397,0,0.368,3.123,3.106,0,0.368,367.3,0,0,0
19,-36.3,-0.9,-0.517,0,0.468,3.041,3.006,0,0.890,376.4,0,0,1
20,-36.9,-0.4,-0.397,0,0.568,2.976,2.928,0,0.723,381.7,0,0,1
21,-37.6,0.3,-0.277,0,0.668,2.898,2.832,0,0.718,386.7,0,0,1
22,-38.3,1.2,-0.157,0,0.478,2.811,2.726,0,0.478,392.9,0,0,0
23,-39.0,2.4,-0.037,0,0.311,2.718,2.612,0,0.311,398.6,0,0,0
24,-39.7,3.6,0.083,0,0.034,2.630,2.503,0,0.034,406.5,0,0,0
25,-40.7,4.9,0.203,0,0.050,2.542,2.400,0,0.050,414.1,0,0,0
26,-41.3,5.7,0.323,0,0.012,2.491,2.343,0,0.012,420.9,0,0,0
27,-42.3,6.5,0.443,0,0.112,2.438,2.288,0,0.276,427.6,0,0,1
28,-43.1,7.4,0.563,0,0.212,2.388,2.241,0,0.279,436.8,0,0,1
29,-44.0,8.4,0.600,0,-0.177,2.335,2.191,0,-0.177,446.7,0,0,0
30,-45.4,9.2,0.600,0,-0.219,2.275,2.136,0,-0.219,459.7,0,0,0
31,-46.7,10.2,0.600,0,-0.183,2.217,2.087,0,-0.183,473.3,0,0,0
32,-47.6,11.6,0.600,0,-0.199,2.160,2.049,0,-0.199,479.3,0,0,0
33,-48.1,12.7,0.600,0,0.000,2.127,2.035,0,0.271,480.0,1,0,1
34,-48.5,13.9,0.600,0,0.000,2.087,2.021,0,0.271,480.0,1,0,1
35,-49.0,15.1,0.600,0,0.000,2.040,2.001,0,0.289,480.0,1,0,1
36,-49.7,16.3,0.600,0,0.000,1.986,1.976,0,0.286,480.0,1,0,1
37,-50.2,17.6,0.600,0,0.000,1.931,1.951,0,0.294,480.0,1,0,1
38,-50.6,18.9,0.600,0,0.000,1.874,1.928,0,0.292,480.0,1,0,1
39,-50.9,20.3,0.600,0,0.000,1.817,1.907,0,0.321,480.0,1,0,1
40,-50.9,21.7,0.600,0,0.100,1.762,1.888,0,0.328,0.0,0,0,1
41,-50.9,23.1,0.600,0,0.200,1.707,1.871,0,0.324,0.0,0,0,1
42,-51.2,24.1,0.600,0,0.300,1.650,1.849,0,0.326,0.0,0,0,1
43,-52.1,24.7,0.600,0,0.318,1.591,1.823,0,0.318,0.0,0,0,0
44,-53.6,25.0,0.600,0,0.314,1.530,1.793,0,0.314,0.0,0,0,0
45,-55.2,25.2,0.600,0,0.318,1.473,1.763,0,0.318,0.0,0,0,0
46,-56.6,25.4,0.600,0,0.322,1.419,1.734,0,0.322,0.0,0,0,0
47,-58.0,25.6,0.600,0,0.325,1.371,1.708,0,0.325,0.0,0,0,0
48,-59.2,25.9,0.600,0,0.320,1.330,1.685,0,0.320,0.0,0,0,0
49,-60.2,26.2,0.600,0,-0.283,1.294,1.665,0,-0.283,0.0,0,0,0
50,-61.0,26.6,0.600,0,0.100,1.266,1.647,0,0.257,0.0,0,0,1
51,-61.4,27.2,0.600,0,0.200,1.247,1.635,0,0.263,0.0,0,0,1
52,-60.7,28.2,0.600,0,0.300,1.240,1.636,0,0.303,0.0,0,0,1
53,-60.4,29.0,0.600,0,0.299,1.234,1.634,0,0.299,0.0,0,0,0
54,-60.9,29.5,0.600,0,0.326,1.224,1.628,0,0.326,0.0,0,0,0
55,-61.5,29.7,0.600,0,0.345,1.218,1.621,0,0.345,0.0,0,0,0
56,-62.3,30.0,0.600,0,0.340,1.211,1.615,0,0.340,0.0,0,0,0
57,-63.4,30.1,0.600,0,0.324,1.205,1.608,0,0.324,0.0,0,0,0
