step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
31,14.3,-45.6,0.273,1,0.000,1.786,2.100,0,0.203,480.0,1,0,1
32,13.8,-47.3,0.218,1,0.000,1.712,2.076,0,0.222,480.0,1,0,1
33,13.2,-48.7,0.192,1,0.000,1.651,2.058,0,0.190,480.0,1,0,1
34,12.2,-50.4,0.158,1,0.000,1.581,2.039,0,0.113,480.0,1,0,1
35,10.7,-52.2,0.107,1,0.000,1.515,2.022,0,0.104,480.0,1,0,1
36,9.0,-54.0,0.099,1,0.000,1.454,2.008,0,0.089,480.0,1,0,0
37,6.4,-56.1,0.078,1,0.000,1.393,1.994,0,0.075,480.0,1,0,0
38,4.2,-57.6,0.066,1,0.000,1.356,1.986,0,0.042,480.0,1,0,0
39,0.8,-59.8,-0.054,1,-0.415,1.315,1.977,0,-0.415,480.0,0,0,0
40,-1.8,-61.3,-0.174,1,-0.417,1.295,1.972,0,-0.417,480.0,0,0,0
41,-5.1,-63.1,-0.294,1,-0.460,1.287,1.969,0,-0.460,479.5,0,0,0
42,-9.2,-65.0,-0.414,1,-0.501,1.308,1.975,0,-0.501,479.4,0,0,0
43,-12.0,-66.3,-0.534,1,0.000,1.339,1.981,0,0.075,479.1,1,0,0
44,-15.4,-68.0,-0.594,1,-0.244,1.387,1.988,0,-0.244,480.0,0,0,0
45,-18.7,-70.0,-0.598,1,-0.118,1.432,1.992,0,-0.118,478.9,0,0,0
46,-21.6,-71.8,-0.480,1,-0.009,1.474,1.995,0,-0.009,478.9,0,0,0
47,-24.4,-73.6,-0.600,1,0.100,1.510,1.997,0,0.250,0.0,0,0,1
48,-26.1,-75.4,-0.593,1,0.200,1.529,1.997,0,0.285,0.0,0,0,1
49,-27.1,-76.8,-0.600,1,-0.325,1.541,1.998,0,-0.325,0.0,0,0,0
50,-27.9,-77.5,-0.600,1,-0.319,1.550,1.998,0,-0.319,0.0,0,0,0
51,-28.2,-78.0,-0.600,1,0.100,1.559,2.001,0,0.273,0.0,0,0,1
52,-28.6,-79.0,-0.597,1,0.200,1.575,2.007,0,0.210,0.0,0,0,1
53,-29.1,-79.8,-0.544,1,0.004,1.585,2.012,0,0.004,0.0,0,0,0
54,-29.4,-80.4,-0.581,1,0.065,1.595,2.019,0,0.065,0.0,0,0,0
55,-30.2,-81.0,-0.461,1,0.165,1.613,2.027,0,0.342,0.0,0,0,1
56,-30.6,-81.7,-0.341,1,0.265,1.628,2.036,0,0.273,0.0,0,0,1
57,-30.9,-82.3,-0.221,1,0.298,1.639,2.046,0,0.298,0.0,0,0,0
58,-31.3,-82.6,-0.101,1,0.292,1.652,2.056,0,0.292,0.0,0,0,0
59,-31.4,-83.1,-0.221,1,0.304,1.656,2.066,0,0.304,0.0,0,0,0
60,-31.7,-83.5,-0.341,1,-0.321,1.667,2.074,0,-0.321,0.0,0,0,0
61,-32.0,-83.9,-0.461,1,-0.272,1.677,2.077,0,-0.272,0.0,0,0,0
62,-32.4,-84.4,-0.581,1,0.100,1.694,2.078,0,0.252,0.0,0,0,1
63,-32.6,-85.3,-0.600,1,0.175,1.708,2.075,0,0.175,0.0,0,0,0
64,-33.2,-86.7,-0.600,1,-0.017,1.727,2.066,0,-0.017,0.0,0,0,0
65,-33.7,-87.3,-0.600,1,0.100,1.745,2.057,0,0.282,0.0,0,0,1
66,-33.3,-88.1,-0.600,1,0.200,1.750,2.049,0,0.289,0.0,0,0,1
67,-32.3,-89.0,-0.600,1,0.300,1.741,2.043,0,0.312,0.0,0,0,1
68,-33.3,-89.8,-0.491,1,0.320,1.767,2.039,0,0.320,0.0,0,0,0
69,-33.6,-90.0,-0.600,1,0.307,1.782,2.039,0,0.307,0.0,0,0,0
70,-33.8,-90.2,-0.600,1,0.299,1.799,2.041,0,0.299,0.0,0,0,0
71,-34.0,-90.4,-0.600,1,0.289,1.817,2.046,0,0.289,0.0,0,0,0
72,-34.0,-90.6,-0.600,1,0.286,1.838,2.056,0,0.286,0.0,0,0,0
73,-33.9,-90.7,-0.600,1,0.274,1.855,2.065,0,0.274,0.0,0,0,0
74,-34.0,-90.8,-0.600,1,0.279,1.876,2.079,0,0.279,0.0,0,0,0
75,-34.0,-91.0,-0.600,1,0.280,1.898,2.096,0,0.280,0.0,0,0,0
76,-34.1,-91.1,-0.600,1,0.357,1.921,2.115,0,0.357,0.0,0,0,0
77,-34.0,-91.2,-0.600,1,0.301,1.943,2.137,0,0.301,0.0,0,0,0
78,-33.9,-91.2,-0.600,1,0.309,1.962,2.161,0,0.309,0.0,0,0,0
79,-33.7,-91.1,-0.600,1,0.298,1.986,2.193,0,0.298,0.0,0,0,0
80,-33.5,-91.0,-0.600,1,0.287,2.003,2.217,0,0.287,0.0,0,0,0
81,-33.4,-90.8,-0.600,1,0.299,2.024,2.249,0,0.299,0.0,0,0,0
82,-33.2,-90.6,-0.600,1,0.295,2.045,2.282,0,0.295,0.0,0,0,0
83,-33.0,-90.3,-0.600,1,0.293,2.067,2.317,0,0.293,0.0,0,0,0
84,-32.8,-90.0,-0.600,1,0.284,2.088,2.354,0,0.284,0.0,0,0,0
85,-32.6,-89.7,-0.600,1,0.288,2.113,2.399,0,0.288,0.0,0,0,0
86,-32.5,-89.3,-0.600,1,0.277,2.135,2.439,0,0.277,0.0,0,0,0
87,-32.4,-89.0,-0.600,1,0.269,2.153,2.473,0,0.269,0.0,0,0,0
88,-32.2,-88.5,-0.600,1,0.274,2.180,2.523,0,0.274,0.0,0,0,0
89,-32.1,-88.2,-0.600,1,0.325,2.199,2.560,0,0.325,0.0,0,0,0
90,-31.7,-87.4,-0.600,1,0.316,2.223,2.605,0,0.316,0.0,0,0,0
91,-31.5,-86.8,-0.600,1,0.332,2.245,2.650,0,0.332,0.0,0,0,0
92,-31.1,-86.1,-0.600,1,0.346,2.266,2.697,0,0.346,0.0,0,0,0
93,-30.8,-85.4,-0.600,1,0.338,2.286,2.743,0,0.338,0.0,0,0,0
94,-30.4,-84.6,-0.600,1,0.325,2.305,2.791,0,0.325,0.0,0,0,0
95,-29.9,-83.6,-0.600,1,0.316,2.327,2.847,0,0.316,0.0,0,0,0
96,-29.5,-82.8,-0.600,1,0.306,2.344,2.887,0,0.306,0.0,0,0,0
97,-29.0,-81.8,-0.480,1,0.406,2.366,2.936,0,0.408,0.0,0,0,1
98,-28.5,-80.8,-0.487,1,0.503,2.387,2.985,0,0.503,0.0,0,0,0
99,-28.0,-79.8,-0.590,1,0.378,2.405,3.034,0,0.378,0.0,0,0,0
100,-27.5,-78.9,-0.595,1,0.330,2.417,3.081,0,0.330,0.0,0,0,0
101,-27.0,-78.0,-0.586,1,0.313,2.430,3.129,0,0.313,0.0,0,0,0
102,-26.5,-76.9,-0.556,1,0.292,2.449,3.178,0,0.292,0.0,0,0,0
103,-26.2,-75.6,-0.551,1,0.278,2.477,3.188,0,0.278,0.0,0,0,0
104,-25.9,-74.5,-0.600,1,0.287,2.503,3.181,0,0.287,0.0,0,0,0
105,-25.4,-73.2,-0.600,1,0.280,2.537,3.173,0,0.280,0.0,0,0,0
106,-24.8,-71.8,-0.600,1,0.280,2.573,3.165,0,0.280,0.0,0,0,0
107,-24.0,-70.3,-0.600,1,0.273,2.612,3.156,0,0.273,0.0,0,0,0
108,-23.3,-68.9,-0.600,1,0.273,2.654,3.147,0,0.273,0.0,0,0,0
109,-22.5,-67.6,-0.558,1,0.373,2.696,3.137,0,0.439,0.0,0,0,1
110,-21.6,-66.2,-0.600,1,0.473,2.739,3.127,0,0.492,0.0,0,0,1
111,-20.8,-64.9,-0.600,1,0.573,2.779,3.114,0,0.753,419.2,0,0,1
112,-19.5,-63.4,-0.600,1,0.641,2.810,3.097,0,0.641,413.1,0,0,0
113,-18.0,-61.8,-0.587,1,0.463,2.833,3.074,0,0.463,402.0,0,0,0
114,-16.4,-60.1,-0.600,1,0.550,2.848,3.046,0,0.550,396.6,0,0,0
115,-14.4,-58.1,-0.514,1,0.557,2.871,3.015,0,0.557,391.6,0,0,0
116,-13.2,-56.9,-0.515,1,0.460,2.887,2.991,0,0.460,385.6,0,0,0
117,-12.0,-55.7,-0.511,1,0.443,2.906,2.962,0,0.443,381.6,0,0,0
118,-10.9,-54.5,-0.526,1,0.543,2.930,2.935,0,0.628,378.5,0,0,1
119,-9.9,-53.5,-0.406,1,0.643,2.955,2.909,0,0.772,376.0,0,0,1
120,-9.0,-52.6,-0.364,1,0.743,2.976,2.879,0,0.843,374.9,0,0,1
121,-8.2,-51.9,-0.395,1,0.843,2.990,2.845,0,0.890,377.6,0,0,1
122,-7.6,-52.3,-0.401,1,0.917,2.991,2.819,0,0.917,380.8,0,0,0
123,-6.8,-53.1,-0.329,1,0.868,2.984,2.793,0,0.868,382.8,0,0,0
124,-5.9,-53.7,-0.321,1,0.574,2.970,2.767,0,0.574,383.1,0,0,0
125,-5.6,-55.2,-0.304,1,0.668,2.949,2.728,0,0.668,382.5,0,0,0
126,-5.6,-56.4,-0.277,1,0.768,2.936,2.700,0,0.769,383.2,0,0,1
127,-5.7,-58.2,-0.346,1,0.868,2.919,2.661,0,1.002,384.4,0,0,1
128,-6.1,-59.9,-0.403,1,0.956,2.901,2.629,0,0.956,387.0,0,0,0
129,-6.6,-62.1,-0.372,1,0.609,2.868,2.586,0,0.609,391.0,0,0,0
130,-7.2,-64.5,-0.364,1,0.619,2.826,2.539,0,0.619,395.0,0,0,0
131,-7.6,-66.8,-0.344,1,0.530,2.786,2.492,0,0.530,398.8,0,0,0
132,-7.8,-69.0,-0.326,1,0.517,2.759,2.445,0,0.517,399.8,0,0,0
133,-7.9,-70.3,-0.262,1,0.506,2.753,2.416,0,0.506,399.1,0,0,0
134,-7.6,-72.0,-0.251,1,0.466,2.727,2.387,0,0.466,398.4,0,0,0
135,-6.7,-73.7,-0.244,1,0.444,2.677,2.364,0,0.444,400.7,0,0,0
136,-5.9,-75.4,-0.205,1,0.420,2.631,2.346,0,0.420,405.0,0,0,0
137,-5.2,-77.2,-0.216,1,0.370,2.587,2.333,0,0.370,408.0,0,0,0
138,-4.4,-78.9,-0.236,1,0.335,2.546,2.324,0,0.335,412.3,0,0,0
139,-3.6,-80.5,-0.200,1,0.435,2.510,2.321,0,0.493,415.3,0,0,1
140,-3.7,-82.2,-0.272,1,0.514,2.506,2.321,0,0.514,416.9,0,0,0
141,-3.9,-83.9,-0.243,1,0.385,2.501,2.325,0,0.385,419.4,0,0,0
142,-4.1,-85.7,-0.234,1,0.400,2.485,2.333,0,0.400,421.3,0,0,0
143,-4.3,-87.2,-0.328,1,0.407,2.468,2.344,0,0.407,424.1,0,0,0
144,-4.3,-88.6,-0.296,1,0.425,2.453,2.359,0,0.425,425.8,0,0,0
145,-4.5,-90.1,-0.310,1,0.367,2.439,2.378,0,0.367,428.0,0,0,0
146,-4.5,-91.4,-0.275,1,0.349,2.425,2.401,0,0.349,430.1,0,0,0
147,-4.5,-92.6,-0.258,1,0.358,2.416,2.426,0,0.358,431.8,0,0,0
148,-4.5,-93.7,-0.315,1,0.341,2.410,2.455,0,0.341,432.8,0,0,0
149,-4.5,-94.7,-0.195,1,0.371,2.406,2.486,0,0.371,433.1,0,0,0
150,-4.4,-95.7,-0.314,1,0.294,2.403,2.526,0,0.294,431.3,0,0,0
151,-4.4,-96.4,-0.273,1,0.292,2.402,2.556,0,0.292,433.3,0,0,0
152,-4.4,-97.2,-0.298,1,0.282,2.404,2.594,0,0.282,436.3,0,0,0
153,-4.3,-97.9,-0.237,1,0.265,2.408,2.634,0,0.265,438.4,0,0,0
154,-4.3,-98.6,-0.249,1,0.264,2.415,2.676,0,0.264,438.8,0,0,0
155,-4.5,-99.4,-0.180,1,0.251,2.423,2.720,0,0.251,437.4,0,0,0
156,-4.8,-100.2,-0.226,1,0.253,2.434,2.765,0,0.253,435.5,0,0,0
157,-5.0,-101.0,-0.236,1,0.265,2.445,2.811,0,0.265,433.2,0,0,0
158,-5.1,-101.6,-0.273,1,0.268,2.457,2.859,0,0.268,430.9,0,0,0
159,-5.3,-102.3,-0.198,1,0.281,2.469,2.909,0,0.281,429.9,0,0,0
160,-5.6,-103.0,-0.124,1,0.266,2.482,2.959,0,0.266,429.3,0,0,0
161,-5.9,-103.7,-0.091,1,0.254,2.494,3.012,0,0.254,428.6,0,0,0
162,-6.2,-104.4,-0.087,1,0.241,2.508,3.065,0,0.241,427.9,0,0,0
163,-6.6,-105.1,-0.120,1,0.246,2.523,3.120,0,0.246,426.9,0,0,0
164,-6.9,-105.8,-0.132,1,0.245,2.540,3.175,0,0.245,424.4,0,0,0
165,-7.3,-106.4,-0.183,1,0.241,2.557,3.231,0,0.241,420.9,0,0,0
166,-7.6,-107.0,-0.255,1,0.249,2.575,3.289,0,0.249,416.5,0,0,0
167,-8.0,-107.1,-0.308,1,0.256,2.594,3.304,0,0.256,412.4,0,0,0
168,-8.3,-107.0,-0.305,1,0.271,2.612,3.311,0,0.271,407.8,0,0,0
169,-8.5,-106.8,-0.363,1,0.371,2.631,3.318,0,0.481,405.0,0,0,1
170,-8.7,-106.6,-0.366,1,0.440,2.648,3.325,0,0.440,402.0,0,0,0
171,-8.8,-106.5,-0.314,1,0.306,2.662,3.333,0,0.306,399.9,0,0,0
172,-8.7,-106.2,-0.289,1,0.333,2.669,3.345,0,0.333,398.6,0,0,0
173,-8.5,-105.9,-0.333,1,0.320,2.677,3.353,0,0.320,397.3,0,0,0
174,-8.5,-105.7,-0.328,1,0.310,2.689,3.362,0,0.310,396.8,0,0,0
175,-8.6,-106.3,-0.359,1,0.310,2.701,3.431,0,0.310,395.8,0,0,0
176,-8.5,-107.0,-0.303,1,0.297,2.718,3.506,0,0.297,395.3,0,0,0
177,-8.6,-107.6,-0.230,1,0.303,2.731,3.557,0,0.303,394.7,0,0,0
178,-8.7,-108.4,-0.208,1,0.320,2.747,3.614,0,0.320,395.1,0,0,0
179,-8.8,-109.3,-0.328,1,0.397,2.764,3.666,0,0.397,397.4,0,0,0
180,-8.8,-110.1,-0.343,1,0.375,2.779,3.714,0,0.375,399.0,0,0,0
181,-8.8,-111.0,-0.292,1,0.391,2.793,3.759,0,0.391,400.0,0,0,0
182,-8.8,-111.9,-0.280,1,0.388,2.803,3.800,0,0.388,399.6,0,0,0
183,-8.9,-112.9,-0.280,1,0.393,2.812,3.836,0,0.393,396.6,0,0,0
184,-8.8,-113.9,-0.296,1,0.358,2.822,3.869,0,0.358,395.2,0,0,0
185,-8.9,-114.9,-0.291,1,0.314,2.832,3.904,0,0.314,393.7,0,0,0
186,-8.9,-115.8,-0.319,1,0.305,2.844,3.940,0,0.305,392.1,0,0,0
187,-8.9,-116.7,-0.373,1,0.302,2.860,3.977,0,0.302,391.1,0,0,0
188,-8.9,-117.8,-0.304,1,0.297,2.881,4.022,0,0.297,389.8,0,0,0
189,-8.9,-118.6,-0.327,1,0.397,2.900,4.062,0,0.414,388.7,0,0,1
190,-8.8,-119.3,-0.334,1,0.411,2.919,4.105,0,0.411,387.8,0,0,0
191,-8.6,-119.9,-0.348,1,0.398,2.932,4.143,0,0.398,387.1,0,0,0
192,-8.3,-120.6,-0.375,1,0.344,2.945,4.201,0,0.344,387.6,0,0,0
193,-8.1,-121.1,-0.303,1,0.287,2.954,4.245,0,0.287,387.5,0,0,0
194,-7.8,-121.6,-0.293,1,0.336,2.969,4.297,0,0.336,385.4,0,0,0
195,-7.5,-122.2,-0.281,1,0.369,2.990,4.358,0,0.369,383.8,0,0,0
196,-7.3,-122.6,-0.357,1,0.334,3.004,4.403,0,0.334,379.3,0,0,0
197,-7.0,-123.1,-0.377,1,0.305,3.019,4.460,0,0.305,374.9,0,0,0
198,-6.7,-123.5,-0.342,1,0.315,3.036,4.518,0,0.315,369.7,0,0,0
199,-6.3,-123.9,-0.222,1,0.415,3.054,4.576,0,0.725,367.0,0,0,1
200,-6.0,-124.3,-0.258,1,0.515,3.073,4.635,0,0.705,364.7,0,0,1
201,-5.7,-124.7,-0.248,1,0.615,3.088,4.698,0,0.680,362.5,0,0,1
202,-5.3,-125.0,-0.250,1,0.491,3.092,4.769,0,0.491,362.0,0,0,0
203,-3.8,-124.4,-0.219,1,0.464,3.092,4.843,0,0.464,362.4,0,0,0
204,-4.3,-125.7,-0.232,1,0.482,3.093,4.919,0,0.482,363.0,0,0,0
205,-3.7,-125.8,-0.229,1,0.445,3.096,4.994,0,0.445,364.7,0,0,0
206,-3.3,-126.2,-0.213,1,0.497,3.102,5.082,0,0.497,367.1,0,0,0
207,-3.0,-126.5,-0.214,1,0.499,3.109,5.145,0,0.499,369.8,0,0,0
208,-2.7,-126.9,-0.212,1,0.523,3.113,5.224,0,0.523,371.1,0,0,0
209,-1.8,-126.8,-0.290,1,0.623,3.117,5.317,0,0.845,372.5,0,0,1
210,-1.6,-127.2,-0.178,1,0.723,3.123,5.383,0,0.856,372.6,0,0,1
211,-1.1,-127.3,-0.105,1,0.823,3.121,5.468,0,0.833,370.1,0,0,1
212,-0.8,-127.8,-0.020,1,0.652,3.108,5.561,0,0.652,368.0,0,0,0
213,0.3,-127.6,-0.025,1,0.390,3.089,5.659,0,0.390,367.5,0,0,0
214,1.1,-127.6,0.000,1,0.444,3.071,5.772,0,0.444,366.5,0,0,0
215,1.4,-128.0,-0.060,1,0.355,3.069,5.847,0,0.355,365.9,0,0,0
216,1.9,-128.0,-0.031,1,0.378,3.073,5.933,0,0.378,365.7,0,0,0
217,1.7,-128.8,-0.053,1,0.324,3.096,6.023,0,0.324,365.0,0,0,0
218,1.6,-129.3,-0.048,1,0.334,3.112,6.104,0,0.334,364.5,0,0,0
219,1.6,-129.7,0.072,1,0.434,3.129,6.170,0,0.634,365.6,0,0,1
220,1.6,-130.1,0.192,1,0.534,3.149,6.250,0,0.650,366.0,0,0,1
221,1.4,-130.8,0.117,1,0.631,3.164,6.333,0,0.631,366.8,0,0,0
222,1.3,-131.5,0.183,1,0.633,3.134,6.426,0,0.633,369.0,0,0,0
223,1.2,-132.4,0.249,1,0.509,3.076,6.526,0,0.509,371.9,0,0,0
224,1.1,-133.3,0.251,1,0.541,3.015,6.630,0,0.541,376.1,0,0,0
225,1.0,-134.1,0.235,1,0.383,2.960,6.730,0,0.383,380.1,0,0,0
226,0.7,-135.1,0.282,1,0.329,2.906,6.831,0,0.329,382.8,0,0,0
227,0.5,-135.9,0.273,1,0.327,2.862,6.926,0,0.327,386.5,0,0,0
228,0.1,-136.8,0.153,1,0.288,2.821,7.030,0,0.288,390.2,0,0,0
229,-0.2,-137.5,0.080,1,0.388,2.794,7.104,0,0.693,393.3,0,0,1
230,-0.5,-138.2,0.042,1,0.488,2.765,7.190,0,0.729,396.7,0,0,1
231,-0.8,-139.0,0.017,1,0.509,2.734,7.278,0,0.509,399.9,0,0,0
232,-1.1,-139.9,-0.032,1,0.477,2.692,7.375,0,0.477,401.9,0,0,0
233,-1.4,-140.6,0.007,1,0.468,2.644,7.466,0,0.468,408.8,0,0,0
234,-1.8,-141.1,0.001,1,0.371,2.597,7.503,0,0.371,413.8,0,0,0
235,-2.1,-141.7,-0.018,1,0.351,2.551,7.539,0,0.351,418.9,0,0,0
236,-2.4,-142.1,-0.025,1,0.336,2.512,7.570,0,0.336,423.4,0,0,0
237,-2.8,-142.6,-0.064,1,0.339,2.477,7.597,0,0.339,427.3,0,0,0
238,-3.0,-142.9,-0.076,1,0.327,2.444,7.624,0,0.327,430.0,0,0,0
239,-3.2,-143.2,-0.196,1,0.353,2.411,7.650,0,0.353,436.7,0,0,0
240,-3.4,-143.5,-0.260,1,0.267,2.374,7.680,0,0.267,440.7,0,0,0
241,-3.4,-143.6,-0.262,1,0.238,2.348,7.701,0,0.238,445.2,0,0,0
242,-3.3,-143.6,-0.224,1,0.233,2.320,7.723,0,0.233,447.5,0,0,0
243,-3.2,-143.6,-0.247,1,0.212,2.292,7.746,0,0.212,448.9,0,0,0
244,-3.2,-143.6,-0.209,1,0.223,2.274,7.761,0,0.223,449.5,0,0,0
245,-3.0,-143.5,-0.230,1,0.210,2.252,7.778,0,0.210,449.8,0,0,0
246,-2.8,-143.4,-0.304,1,0.242,2.231,7.795,0,0.242,450.5,0,0,0
247,-2.6,-143.3,-0.369,1,0.276,2.210,7.812,0,0.276,452.0,0,0,0
248,-2.4,-143.1,-0.441,1,0.323,2.187,7.830,0,0.323,453.5,0,0,0
249,-1.9,-142.7,-0.321,1,0.112,2.156,7.855,0,0.112,454.6,0,0,0
250,-1.3,-142.3,-0.201,1,0.169,2.126,7.879,0,0.169,456.4,0,0,0
251,-0.8,-141.9,-0.220,1,0.211,2.104,7.897,0,0.211,459.8,0,0,0
252,-0.3,-141.4,-0.217,1,0.185,2.083,7.913,0,0.185,462.4,0,0,0
253,-0.2,-141.0,-0.292,1,0.000,2.022,7.928,0,0.220,472.4,1,0,0
254,-0.2,-141.0,-0.347,1,0.000,1.953,7.937,0,0.210,477.9,1,0,1
255,-0.1,-141.2,-0.420,1,0.000,1.892,7.931,0,0.202,480.0,1,0,1
256,-0.1,-141.4,-0.471,1,0.000,1.836,7.916,0,0.119,480.0,1,0,1
257,0.1,-141.7,-0.525,1,0.000,1.782,7.893,0,0.288,480.0,1,0,1
258,0.5,-142.0,-0.600,1,0.000,1.728,7.864,0,0.294,480.0,1,0,1
259,1.1,-142.2,-0.480,1,-0.341,1.676,7.830,0,-0.341,480.0,0,0,0
260,2.0,-142.3,-0.360,1,-0.317,1.625,7.791,0,-0.317,480.0,0,0,0
261,3.0,-142.5,-0.240,1,-0.185,1.581,7.745,0,-0.185,480.0,0,0,0
262,4.0,-142.9,-0.120,1,-0.174,1.552,7.685,0,-0.174,480.0,0,0,0
263,4.5,-143.8,0.000,1,-0.295,1.528,7.620,0,-0.295,480.0,0,0,0
264,5.1,-144.8,0.120,1,-0.327,1.508,7.553,0,-0.327,480.0,0,0,0
265,5.5,-146.2,0.179,1,-0.238,1.498,7.480,0,-0.238,479.7,0,0,0
266,5.6,-147.9,0.174,1,-0.100,1.496,7.406,0,-0.100,479.4,0,0,0
267,6.3,-149.3,0.070,1,-0.091,1.497,7.335,0,-0.091,480.0,0,0,0
268,7.7,-150.0,0.190,1,-0.244,1.494,7.273,0,-0.244,479.9,0,0,0
269,9.5,-150.3,0.310,1,-0.372,1.490,7.213,0,-0.372,479.3,0,0,0
270,11.5,-150.5,0.430,1,-0.302,1.492,7.150,0,-0.302,479.0,0,0,0
271,13.1,-151.0,0.391,1,-0.316,1.501,7.083,0,-0.316,478.8,0,0,0
272,14.6,-151.5,0.373,1,-0.281,1.513,7.012,0,-0.281,479.0,0,0,0
273,16.0,-152.1,0.387,1,-0.295,1.526,6.941,0,-0.295,479.1,0,0,0
274,17.4,-152.7,0.430,1,-0.276,1.540,6.870,0,-0.276,478.9,0,0,0
275,18.7,-153.3,0.494,1,-0.242,1.556,6.797,0,-0.242,478.7,0,0,0
276,20.1,-153.7,0.444,1,-0.239,1.572,6.723,0,-0.239,478.7,0,0,0
277,21.6,-154.1,0.414,1,-0.041,1.588,6.651,0,-0.041,479.1,0,0,0
278,23.0,-154.5,0.459,1,-0.217,1.603,6.578,0,-0.217,0.0,0,0,0
279,24.5,-154.9,0.579,1,-0.287,1.612,6.512,0,-0.287,0.0,0,0,0
280,26.0,-155.3,0.600,1,-0.214,1.624,6.444,0,-0.214,0.0,0,0,0
281,27.2,-155.8,0.600,1,0.100,1.641,6.371,0,0.302,0.0,0,0,1
282,28.2,-156.5,0.600,1,-0.265,1.657,6.298,0,-0.265,0.0,0,0,0
283,29.3,-157.4,0.600,1,-0.248,1.667,6.232,0,-0.248,0.0,0,0,0
284,30.3,-158.1,0.600,1,-0.235,1.679,6.165,0,-0.235,0.0,0,0,0
285,31.0,-159.1,0.526,1,0.100,1.696,6.091,0,0.350,0.0,0,0,1
286,31.5,-160.2,0.600,1,0.200,1.714,6.016,0,0.314,0.0,0,0,1
287,32.2,-161.4,0.597,1,0.300,1.725,5.950,0,0.327,0.0,0,0,1
288,33.1,-162.6,0.493,1,0.323,1.723,5.899,0,0.323,0.0,0,0,0
289,34.7,-163.4,0.600,1,0.265,1.711,5.861,0,0.265,0.0,0,0,0
290,37.5,-163.6,0.600,1,-0.280,1.698,5.821,0,-0.280,0.0,0,0,0
291,39.2,-163.9,0.600,1,-0.268,1.693,5.789,0,-0.268,0.0,0,0,0
292,40.5,-164.9,0.600,1,0.100,1.697,5.741,0,0.267,0.0,0,0,1
293,41.2,-166.2,0.600,1,-0.269,1.707,5.686,0,-0.269,0.0,0,0,0
294,41.5,-168.0,0.600,1,-0.152,1.716,5.634,0,-0.152,0.0,0,0,0
295,41.8,-169.8,0.600,1,-0.130,1.728,5.579,0,-0.130,0.0,0,0,0
296,41.6,-171.9,0.600,1,-0.269,1.742,5.521,0,-0.269,0.0,0,0,0
